url,logo,name,description,infos,contact
https://www.minalogic.com/annuaire/alpes-recrutement/,https://www.minalogic.com/wp-content/uploads/2024/08/logo-alpes-recrutement.png,Alpes Recrutement,"Alpes Recrutement accompagne les PME-PMI de la région AURA dans leur projet de recrutement et de développement de leurs ressources humaines.



Elle recherche, attire, évalue, sélectionne et engage les nouveaux collaborateurs. Elle peut agir en toute confidentialité par l'approche discrète de candidats potentiels.



Alpes Recrutement est une société de recrutement généraliste mais plutôt spécialisée dans les fonctions commerciales et les fonctions supports des entreprises.","{""Type d'organisme"": 'PME', 'Date de création': '2022', 'Thématiques': 'Non Applicable', ""Date d'adhésion"": '02/07/2024'}","{'Adresse': '731 Chemin de Craponoz\n                                                                                                                                                    38190\n                                                                                                                BERNIN', 'Contact': 'REROLLE Pierre-Alexis                                        Fondateur et consultant'}"
https://www.minalogic.com/annuaire/mille47-conseil-coaching/,https://www.minalogic.com/wp-content/uploads/2024/08/logo-mille-47.png,Mille47 Conseil & Coaching,"Mille47 Conseil & Coaching accompagne les équipes dirigeantes dans leur transformation organisationnelle et culturelle. Croissance, internationalisation, diversification, changement de gouvernance, restructuration : l’approche de Mille47 Conseil & Coaching consiste à aligner l’Organisation par la Culture et la Vision.
• Diagnostic (organisationnel, managérial, culturel)
• Animation et développement de communautés managériales (échange de pratiques, co-développement, formation)
• Coaching individuel de dirigeants
• Cohésion et alignement des Codir/Comex
• Conduite de projets d’innovation managériale
La société est dirigée par Emmanuelle Schiavo, ancienne DRH (R&D, industrie métallurgique, microelectronique, outdoor..), consultante depuis 5 ans auprès des scale-ups et ETI industrielles et technologiques, et coach professionnelle certifiée (individuel et collectif).","{""Type d'organisme"": 'PME', 'Date de création': '2024', 'Thématiques': 'Non Applicable', ""Date d'adhésion"": '23/08/2024'}","{'Adresse': '95 Cours Berriat\n                                                                                                                                                    38000\n                                                                                                                GRENOBLE', 'Contact': 'SCHIAVO Emmanuelle                                        Gérante'}"
https://www.minalogic.com/annuaire/asygn/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-asygn-1-333x250.png,Asygn,"Conception de circuits analogiques et radio fréquence (capteurs, imagerie, télécom)","{""Type d'organisme"": 'PME', 'Date de création': '2008', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Défense,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace', ""Date d'adhésion"": '18/05/2009'}","{'Adresse': '1 Place Firmin Gautier\n                                                                                                                                                    38000\n                                                                                                                GRENOBLE', 'Contact': 'SAIAS Daniel                                        Co-Founder'}"
https://www.minalogic.com/annuaire/mycronic/,https://www.minalogic.com/wp-content/uploads/2023/04/logo-mycronic-386x250.png,Mycronic Saint-Egrève,"Mycronic est une entreprise mondiale de haute technologie qui développe, fabrique et commercialise des équipements de production qui répondent aux exigences élevées de l'industrie électronique en matière de précision, de flexibilité et d'efficacité.
La division High Flex de Mycronic propose des équipements et des solutions de technologie de montage en surface (SMT) aux fabricants d'électronique ayant besoin de changements rapides de production tout en conservant des taux d'utilisation élevés. Nous fournissons des systèmes pour l'assemblage de circuits imprimés, à la fois des solutions complètes et des systèmes individuels pour des étapes de processus spécifiques, ainsi que des logiciels avancés pour la gestion des processus d'assemblage et la connectivité de l'usine.
A Saint-Egrève, région grenobloise, Mycronic Saint-Égrève, qui fait partie de la division High Flex, est le centre de R&D des solutions d'inspection, ainsi que le centre de support de niveau 2 mondial pour cette gamme de produits","{""Type d'organisme"": 'PME', 'Date de création': '2004', 'Thématiques': 'IA,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Défense,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             Santé', ""Date d'adhésion"": '13/04/2023'}","{'Adresse': 'Rue Albert Einstein Bâtiment 8\n                                                                                                                                                    38120\n                                                                                                                SAINT EGREVE', 'Contact': 'DURAND-RIAILLE Floriane                                        Site Manager - Finance & HR Director'}"
https://www.minalogic.com/annuaire/opticalp/,https://www.minalogic.com/wp-content/uploads/2022/10/logo-opticalp.png,Opticalp,"Bureau d’étude technique en optique/photonique pour l'entreprise et la recherche ( R&D, faisabilité, conception, caractérisation et mesure optique).
• 10 ans d’expérience dans le support et le développement de technologies photoniques innovantes (caractérisation et mesure de composants et systèmes optiques, modulation de front d'onde, vision humaine et industrielle, etc.)
• Atouts :
o Son expertise complémentaire en optique et logiciel,
o Sa dimension humaine et sa réactivité
o Son laboratoire d’optique.","{""Type d'organisme"": 'PME', 'Date de création': '2022', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Industrie du futur', ""Date d'adhésion"": '21/10/2022'}","{'Adresse': '17 avenue Jean Jaures\n                                                                                                                                                    38600\n                                                                                                                FONTAINE', 'Contact': 'DUSSER Benjamin                                        president'}"
https://www.minalogic.com/annuaire/device-alab/,https://www.minalogic.com/wp-content/uploads/2020/06/device-alab-333x250.png,Photonis Infrared France,"Photonics Infrared France (anciennement Device-ALab) est l’un des fournisseurs en prestation de services en développement de sous-systèmes électroniques et en test & mesure au laboratoire.
Notre prestation, à forte valeur ajoutée, est centrée sur la mise en application, au service des marchés de niches dans les secteurs d’application suivants, médical, scientifique, industriel, transport, spatial, aéronautique et militaire.
Combinés à nos briques technologiques éprouvées et réutilisables, nos développements applicatifs sont basés sur notre savoir-faire dans les domaines technologiques suivants :
· L’imagerie quel que soit la technologie utilisée (CMOS ou CCD, capteur passif de type ultra son),
· La conversion de données à très haute vitesse,
· L’électronique des capteurs mixtes (analogique et numérique),
· Les interfaces rapides de protocole de communication (USB, LVDS, Gigabit Ethernet, CameraLink, liaisons standards sans fil…).
Historique de Device-ALab :
Device-ALab est une société créée en mai 2010 dont le démarrage opérationnel des activités a eu lieu en septembre de la même année de création.
La société est issue et essaimée de la société e2v Semiconductors basée à Saint-Egrève (38) qui est spécialisée en particulier dans la fourniture des composants électroniques spécifiques dont les capteurs d’image et les convertisseurs rapides de données.","{""Type d'organisme"": 'PME', 'Date de création': '2010', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Défense,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '01/03/2012'}","{'Adresse': 'PARC POLYTEC/SIROCCO, 40 RUE DES BERGES\n                                                                                                                                                    38000\n                                                                                                                GRENOBLE', 'Contact': 'LY Daravan                                        VP STRATEGIC PROJECTS'}"
https://www.minalogic.com/annuaire/aii-automatisme-informatique-industrielle/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-aii.png,AII – Automatisme et Informatique Industrielle,"AII biomedical : le département instrumentation biomédicale de AII SAS se consacre aux systèmes embarqués destinés à l'acquisition et au traitement en temps réel de signaux physiologiques comme les EMG de surface ou les signaux de pression artérielle mesurés par voie invasive.
AII Industrie : réalisation d'applications spécifiques et conception de cartes et coffrets électroniques pour automatiser les chaines de fabrication","{""Type d'organisme"": 'PME', 'Date de création': '1981', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Santé', ""Date d'adhésion"": '14/10/2011'}","{'Adresse': ""CATARSI PROJECT\n                                                                                                                L'Atelier Numérique – Tarmac G\n                                                                                                                38330\n                                                                                                                MONTBONNOT SAINT MARTIN"", 'Contact': 'LAVAULT Yves                                        Président'}"
https://www.minalogic.com/annuaire/junidan/,https://www.minalogic.com/wp-content/uploads/2024/01/logo-senolys-junidan.png,Junidan,"JUNIDAN c’est l’incubateur digital, boosté par l’IA, au service de tous les entrepreneurs.
Nous permettons à tous les acteurs de l’entrepreneuriat de déployer ou booster facilement leur incubateur de projets grâce à JUNIDAN, et d’obtenir un espace digital dédié et sécurisé pour évaluer, accompagner et valoriser tous les projets innovants.
JUNIDAN inclut notamment une méthodologie complète d’évaluation de projets, des missions et contenus personnalisés, un générateur de pitch, des solutions collaboratives et de capitalisation d’expériences pour tous les projets et ceux qui les accompagne.
JUNIDAN est portée par SENOLYS, startup labélisée Deeptech et spécialisée dans le développement de solutions d’intelligence artificielle au service des entreprises innovantes et des industries créatives (ICC), qui porte l’engagement de faire que l’expérience des uns devienne l’atout des autres.","{""Type d'organisme"": 'PME', 'Date de création': '2022', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'Agro-alimentaire,                                                                             Chimie Environnement,                                                                             Défense,                                                                             Energie Bâtiment,                                                                             ICC,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé,                                                                             Textile', ""Date d'adhésion"": '12/01/2024'}","{'Adresse': '6 Allée du Levant\n                                                                                                                                                    69890\n                                                                                                                LA TOUR-DE-SALVAGNY', 'Contact': 'DECOURSELLE Joffrey                                        CTO Associé'}"
https://www.minalogic.com/annuaire/koelis/,https://www.minalogic.com/wp-content/uploads/2021/02/koelis-334x250.png,Koelis,"Créée en 2006, KOELIS a développé un système d'imagerie de fusion 3D pour la prise en charge personnalisée du cancer de la prostate. Nommée Koelis Trinity®, cette plate-forme s'appuie sur une technologie de rupture qui associe l'échographie 3D et les technologies de fusion d'images. Avec cette plate-forme, les cliniciens visualisent la prostate en temps réel, et créent une cartographie 3D en y enregistrant les lésions identifiées. Elle permet également de guider avec une grande précision les aiguilles de diagnostic ou de traitement dans les zones ciblées. Les innovations mises au point par KOELIS s'appuient sur un socle de recherche appliquée menée historiquement avec l'Université de Grenoble (TIMC UJF), les hôpitaux universitaires de la Pitié-Salpêtrière de Paris et de Grenoble et, plus récemment, avec le laboratoire de robotique de Paris (UPMC-ISIR). KOELIS dispose de trois filiales à l'international situées aux Etats-Unis, à Singapour et en Allemagne. Ses produits, vendus dans 50 pays dans le monde, sont distribués au travers d'une quarantaine de distributeurs répartis en Europe, Afrique, Amérique du Nord, Amérique du Sud et Asie.","{""Type d'organisme"": 'PME', 'Date de création': '2006', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Santé', ""Date d'adhésion"": '11/05/2012'}","{'Adresse': '16 Chemin du Vieux Chêne\n                                                                                                                                                    38240\n                                                                                                                MEYLAN', 'Contact': 'LEROY Antoine                                        Président'}"
https://www.minalogic.com/annuaire/scalagent-distributed-technologies/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-scalagent-0.jpg,ScalAgent D.T.,"ScalAgent DT est un expert en middleware asynchrone, éditeur d'un produit de type MOM adapté à l'IoT et fournisseur de services pour l'architecture et le prototypage de solutions IoT à grande échelle.","{""Type d'organisme"": 'PME', 'Date de création': '2001', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Infrastructures du numérique', ""Date d'adhésion"": '21/11/2005'}","{'Adresse': ""2 Boulevard des Anciens d'Algérie\n                                                                                                                BP 208\n                                                                                                                38580\n                                                                                                                ALLEVARD"", 'Contact': 'LACOURTE Serge                                        DG'}"
https://www.minalogic.com/annuaire/aledia/,https://www.minalogic.com/wp-content/uploads/2024/11/logo-aledia.png,Aledia,"Aledia, fondée en 2011 et basée à Grenoble, France, est une start-up innovante de premier plan dans le secteur de la technologie MicroLED, spécialisée dans le développement de solutions d'affichage de pointe pour diverses applications (dispositifs de réalité augmentée, écrans pour véhicules, smartphones, tablettes, ordinateurs portables, téléviseurs, etc.). Grâce à sa technologie exclusive de nanofils 3D sur silicium, Aledia se positionne à l'avant-garde du marché des écrans de nouvelle génération, proposant des produits plus économes en énergie, avec une luminosité accrue et un meilleur contraste des couleurs par rapport aux technologies d'affichage traditionnelles. Pour plus d'informations, rendez-vous sur www.aledia.com et suivez-les sur LinkedIn.","{""Type d'organisme"": 'PME', 'Date de création': '2011', 'Thématiques': 'Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment', ""Date d'adhésion"": '31/10/2012'}","{'Adresse': 'Parc Sud Galaxie\n                                                                                                                                                    38130\n                                                                                                                ÉCHIROLLES', 'Contact': 'HUGON Xavier                                        Chief Product Officer'}"
https://www.minalogic.com/annuaire/hurence-sas/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-hurence-0-386x193.png,Hurence SAS,"Hurence est une société d'expertise en Big Data qui accompagne ses clients dans la réalisation de solutions sur mesure. Hurence est aussi éditrice de la solution libre LogIsland, d'analyse de logs en temps réel pour la cybersécurité et la performance IT.","{""Type d'organisme"": 'PME', 'Date de création': '2011', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'Infrastructures du numérique', ""Date d'adhésion"": '09/03/2017'}","{'Adresse': 'HURENCE SAS\n                                                                                                                                                    38660\n                                                                                                                LUMBIN', 'Contact': 'HUBERT Laurence                                        CEO'}"
https://www.minalogic.com/annuaire/xpdeep/,https://www.minalogic.com/wp-content/uploads/2023/09/logo-xpdeep-1.png,XPDEEP,"Xpdeep propose le seul moteur de deep learning auto-explicable au monde, qui génère simultanément le modèle deep et ses explications complètes, précises et intelligibles, avec des performances égales ou supérieures aux autres moteurs. Notre module de visualisation vous permet de plonger au coeur du modèle deep, d'observer le déroulé des décisions déployées, de mettre immédiatement en lumière les biais, les régions sources d[e-2019]erreurs,[e-2026] pour un développement plus rapide et des performances encore améliorées. Ce module permet également d'expliquer aux utilisateurs le fonctionnement du modèle pour une IA de confiance et une meilleure collaboration humain/IA.","{""Type d'organisme"": 'PME', 'Date de création': '2023', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'Défense,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             Santé', ""Date d'adhésion"": '27/06/2023'}","{'Adresse': '88 Chemin de Malanot\n                                                                                                                                                    38700\n                                                                                                                CORENC', 'Contact': 'CHESNAIS Stanislas                                        CEO'}"
https://www.minalogic.com/annuaire/mines-saint-etienne/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-mines-saint-etienne-333x250.png,École des Mines de Saint-Étienne,"Membre de l’Institut Mines-Télécom, rattachée au Ministère en charge de l’industrie, l’Ecole des Mines de Saint-Etienne figure parmi les plus prestigieuses écoles d’ingénieurs de France.
Dédiée à la formation d’ingénieurs généralistes et de spécialités de haut niveau, déployant une recherche orientée vers l’industrie, Mines Saint-Etienne a également un rôle prépondérant dans l’accompagnement des entreprises à la transition industrielle via son programme Mines Saint-Etienne Tech.
L’une des missions de l’Ecole des Mines Saint-Etienne est la recherche scientifique au meilleur niveau et sa valorisation pour l’amélioration de la compétitivité des entreprises. Son objectif est de relayer la politique économique du pays et d’accélérer le développement industriel durable par des contributions innovantes et réactives.
Cette recherche d’un haut niveau scientifique, se traduit par des publications reconnues par la communauté scientifique internationale. La recherche est très imbriquée à la formation, ce qui se traduit par une bonne attractivité des masters et une école doctorale reconnue.","{""Type d'organisme"": ""Etablissement d'enseignement supérieur et de recherche"", 'Date de création': '1816', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Santé', ""Date d'adhésion"": '27/10/2017'}","{'Adresse': '158 Cours Fauriel\n                                                                                                                CS62362\n                                                                                                                42100\n                                                                                                                SAINT ETIENNE', 'Contact': ""DUFLOT Eric                                        Directeur des Partenariats et de l'Innovation""}"
https://www.minalogic.com/annuaire/fieldcloud/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-logo-fieldcloud.jpg,FIELDCLOUD,"Fondée en 2009 à La Tronche, nous accompagnons nos clients, producteurs de matières premières et d’énergie dans la mise en œuvre et l’exploitation de réseaux informatiques robustes et sécurisés. Nos expertises cybersécurité et réseaux industriels apportent à nos clients la garantie de la collecte, la connexion, le stockage et le partage de données techniques et ce quelle que soient leurs contraintes environnementales et technologiques.","{""Type d'organisme"": 'PME', 'Date de création': '2009', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Industrie du futur', ""Date d'adhésion"": '07/10/2015'}","{'Adresse': '9 Chemin Jules Rey\n                                                                                                                                                    38700\n                                                                                                                LA TRONCHE', 'Contact': 'SMITH Matthew                                        President'}"
https://www.minalogic.com/annuaire/terradona/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-terradona-0.png,Terradona,"Terradona est une société spécialisée dans le domaine du développement durable et des solutions visant à favoriser l'émergence de l'économie circulaire. Elle a pour objet la recherche et le développement, la conception, l'étude, l'industrialisation, le déploiement de solutions innovantes comme notamment la collecte de déchets au profit de collectivités publiques, entreprises et particuliers.
Son projet vise, notamment à développer les solutions de tri intelligent permettant de qualifier les déchets afin de les transformer en ressources.","{""Type d'organisme"": 'PME', 'Date de création': '2013', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment', ""Date d'adhésion"": '30/10/2013'}","{'Adresse': '1200 Avenue Olivier Perroy\n                                                                                                                Les Portes de Rousset Bat D\n                                                                                                                13790\n                                                                                                                ROUSSET', 'Contact': 'TOUBIANA Jean-Marc                                        CEO'}"
https://www.minalogic.com/annuaire/atim-radiocommunications/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-atim-2023.png,Atim Radiocommunications,"ATIM est un expert radio et pionnier de l'IoT / M2M basé et fondé en 1996 à Villard-de-Lans, près de Grenoble.
Concepteur [e-2013] fabricant d'appareils de communication sans fil, la mission d'ATIM est de fournir des solutions industrielles, déportées et plug & play et à s'adapter à la demande en concevant des systèmes sur mesure à partir de ses briques technologiques.
Les capteurs collectent la température, l'humidité, les index des compteurs d'eau / gaz et électricité, les états des contacts secs, les capteurs analogiques et envoient les données vers une plateforme Web. Les secteurs Smart City-Bâtiment-Energie-Industrie-Agriculture utilisent nos solutions à distance pour connecter leurs actifs, collecter des informations et résoudre plus efficacement les problèmes quotidiens de maintenance, de confort ou de sécurité.
ATIM travaille sur la nouvelle génération de capteurs IoT embarquant de l'IA et fonctionnant sans pile, ceci dans une démarche RSE.
Les solutions ATIM sont robustes, industrielles et sont déployées un peu partout dans le monde.","{""Type d'organisme"": 'PME', 'Date de création': '1996', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité', ""Date d'adhésion"": '17/09/2010'}","{'Adresse': '77 impasse du rosé des près\n                                                                                                                                                    38250\n                                                                                                                VILLARD DE LANS', 'Contact': 'RAIMBERT Francis                                        CEO'}"
https://www.minalogic.com/annuaire/idyllic-technology/,https://www.minalogic.com/wp-content/uploads/2023/08/logo-idyllic-technology-386x250.png,Idyllic Technology,Développement d’une technologie d’identification radiofréquence sans puce.,"{""Type d'organisme"": 'PME', 'Date de création': '2017', 'Thématiques': 'Microélectronique', 'Marchés': 'Industrie du futur,                                                                             Mobilité', ""Date d'adhésion"": '29/08/2023'}","{'Adresse': '26 Rue Barthélémy de Laffemas\n                                                                                                                                                    26000\n                                                                                                                VALENCE', 'Contact': 'GAUTIER LE BOULCH Louis                                        Président'}"
https://www.minalogic.com/annuaire/enexten/,https://www.minalogic.com/wp-content/uploads/2021/02/logo-nexteneo-334x250.png,NEXTENEO,"NEXTENEO est concepteur et opérateur d’un équipement évolutif, connectée et durable répondant aux besoins en nouveaux services de proximité résultat du rapide développement de la mobilité électrique et de l’essor de la smart city.","{""Type d'organisme"": 'PME', 'Date de création': '2020', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Chimie Environnement', ""Date d'adhésion"": '26/05/2020'}","{'Adresse': '178 route de cran gevrier\n                                                                                                                                                    74650\n                                                                                                                CHAVANOD', 'Contact': 'VANTOURNHOUDT Thibaut                                        CEO'}"
https://www.minalogic.com/annuaire/chat3d/,https://www.minalogic.com/wp-content/uploads/2024/01/logo-chat-3d.png,Chat3D,"Chat3D est une startup d’IA générative proposant une solution pour créer des objets en 3D sur la base de descriptions textuelles. En plus d’éviter des formations longues et laborieuses, l’ambition de Chat3D est de réduire le temps de modélisation de 95% par rapport aux logiciels traditionnels !","{""Type d'organisme"": 'PME', 'Date de création': '2023', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'ICC,                                                                             Industrie du futur', ""Date d'adhésion"": '12/01/2024'}","{'Adresse': '35, Rue Pierre et Dominique Ponchardier\n                                                                                                                                                    42100\n                                                                                                                SAINT-ÉTIENNE', 'Contact': 'BALMONET Felix                                        Président'}"
https://www.minalogic.com/annuaire/grenoble-inp-institut-polytechnique-de-grenoble/,https://www.minalogic.com/wp-content/uploads/2021/07/logo-grenobleinp-334x250.png,GRENOBLE INP – UGA,"Grand établissement public d'enseignement supérieur et établissement-composante de l'UGA, pôle de recherche reconnu, élément fondateur de l'écosystème grenoblois, Grenoble INP Institut d’ingénierie et de management, Université Grenoble Alpes occupe une place de premier plan dans la communauté scientifique et industrielle.
Grenoble INP - UGA en quelques chiffres :
9 000 étudiants
1 500 diplômes d'ingénieur par an, 1 100 masters par an en ingénierie et management et 230 doctorats délivrés chaque année
70 000 diplômés dans le monde
8 écoles d'ingénieurs et de management, 1 prépa
40 laboratoires dont 8 internationaux
30 start-up
270 familles de brevets et logiciels","{""Type d'organisme"": ""Etablissement d'enseignement supérieur et de recherche"", 'Date de création': '1971', 'Thématiques': 'Cybersécurité,                                                                             IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Agro-alimentaire,                                                                             Chimie Environnement,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '21/11/2005'}","{'Adresse': '46 Avenue Félix Viallet\n                                                                                                                                                    38031\n                                                                                                                GRENOBLE CEDEX 1', 'Contact': 'ECHENIM Mnacho                                        Responsable Relations Entreprises'}"
https://www.minalogic.com/annuaire/ihmtek/,https://www.minalogic.com/wp-content/uploads/2021/09/ihmtek-334x250.png,IHMTEK,"IHMTEK est un studio de développement en réalité virtuelle et augmentée basé à Vienne, proche de Lyon.
Forts de 10 ans d’expérience, notre équipe se spécialise dans la création d’expériences collaboratives (multi-utilisateur) en réalité virtuelle tels que Escape Games VR, Serious Games VR.
Nous accompagnons les entreprises dès la conception jusqu’à la livraison du projet.","{""Type d'organisme"": 'PME', 'Date de création': '2012', 'Thématiques': 'Logiciel,                                                                             Photonique', 'Marchés': 'Agro-alimentaire,                                                                             Chimie Environnement,                                                                             Infrastructures du numérique,                                                                             Energie Bâtiment,                                                                             ICC,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '03/09/2021'}","{'Adresse': '30 Avenue Général Leclerc\n                                                                                                                                                    38200\n                                                                                                                VIENNE', 'Contact': 'MENDOZA Cesar                                        Gérant'}"
https://www.minalogic.com/annuaire/piseo/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-logo-piseo-386x117.jpg,PISEO,"PISEO est une plateforme d’innovation indépendante unique en son genre. Spécialisée dans les systèmes lumineux à LED couvrant un large spectre (Ultra-Violet, Visible, Infra Rouge), elle regroupe au sein d’une même entité des compétences techniques et des moyens de mesures et d’essais de haut niveau.
PISEO accompagne ses clients sur l’ensemble du cycle de vie des systèmes lumineux, de la recherche amont jusqu’au recyclage des produits.
PISEO propose des prestations de R&D, d’expertise, de mesures et d’essais en radiométrie et photométrie, et de formation.
L’équipe de PISEO est issue du monde industriel et dispose, entre autres, de compétences dans les domaines suivants : optique, analyse spectrale, technologie LED, dimensionnement de systèmes, modélisation, simulation, analyses technico-économiques et création de valeur, applications de la lumière, métrologie de la lumière.","{""Type d'organisme"": 'PME', 'Date de création': '2011', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Agro-alimentaire,                                                                             Chimie Environnement,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             Santé', ""Date d'adhésion"": '08/09/2016'}","{'Adresse': ""4, rue de l'Arsenal\n                                                                                                                                                    69200\n                                                                                                                VENISSIEUX"", 'Contact': 'THOME Joel                                        Directeur'}"
https://www.minalogic.com/annuaire/quobly/,https://www.minalogic.com/wp-content/uploads/2023/02/logo-quobly-386x250.png,Quobly,"Basée à Grenoble, issue du CEA et du CNRS suite à 15 ans de collaboration stratégique, Quobly (anciennement Siquance) a l’ambition de devenir un leader technologique mondial dans le domaine du calcul quantique et un acteur de la souveraineté européenne dans le domaine du numérique.
Siquance change de nom pour devenir Quobly, compression de Quantum et Grenoble pour incarner le lien fort entre le quantique et l’industrie du semiconducteur ancrée sur le territoire grenoblois.","{""Type d'organisme"": 'PME', 'Date de création': '2022', 'Thématiques': 'Microélectronique,                                                                             Quantique', 'Marchés': 'Industrie du futur', ""Date d'adhésion"": '22/02/2023'}","{'Adresse': '7 Parvis Louis Néel\n                                                                                                                Bâtiment de Haute Technologie\n                                                                                                                38040\n                                                                                                                GRENOBLE', 'Contact': 'VINET Maud                                        Présidente'}"
https://www.minalogic.com/annuaire/4dviews/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-4dviews-0-333x250.png,4DViews,"4DViews conçoit et vend, à l’international, des systèmes de capture volumétrique destiné aux studios de production de contenu pour l’industrie XR (ie: réalité virtuelle, augmentée et mixte).
Cette innovation, en pleine expansion avec l’accroissement de l’industrie du virtuelle, permet de filmer en studio un ou plusieurs sujets et d’en obtenir un asset virtuel, une séquence volumétrique, utilisable dans les logiciels de création 3D les plus récents.
Telle une caméra 360° centrée sur le sujet, la technologie 4DViews permet aux studios de création d’obtenir le contenu nécessaire à la conception d’applications de réalité augmentée, virtuelle et mixte.","{""Type d'organisme"": 'PME', 'Date de création': '2007', 'Thématiques': 'Logiciel,                                                                             Photonique', 'Marchés': 'ICC,                                                                             Industrie du futur', ""Date d'adhésion"": '06/05/2019'}","{'Adresse': '12 Rue Ampère\n                                                                                                                                                    38000\n                                                                                                                GRENOBLE', 'Contact': 'BROADBRIDGE Richard                                        Président'}"
https://www.minalogic.com/annuaire/expertise-vision/,https://www.minalogic.com/wp-content/uploads/2024/10/logo-expertise-vision.png,Expertise Vision,"Fabricant de machine d'inspection et de tri par vision industrielle, Expertise Vision propose des solutions de mesure innovantes par caméra 2D et 3D pour les contrôles d'aspect et mesures dimensionnelles sur des pièces destinées aux industries de haute précision : automobile, aéronautique, médicale, horlogère, plasturgie, connectique...","{""Type d'organisme"": 'PME', 'Date de création': '2009', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Industrie du futur,                                                                             NewSpace', ""Date d'adhésion"": '02/04/2015'}","{'Adresse': '182 rue des Sorbiers\n                                                                                                                                                    74300\n                                                                                                                THYEZ', 'Contact': 'BASSY Emmanuel                                        Gérant Fondateur'}"
