nom,SIREN,Date de création,Denomination légale,Denomination usuelle,Activité principale,Tranche effectifs,Catégorie entreprise,État administratif
ALTA VOCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTAMETRIS,828154377,2017-03-03,ALTAMETRIS,Non disponible,63.11Z,21,GE,Non disponible
ALTAR,480276880,2005-01-03,ALTAR,CONSEILS ET DEVELOPPEMENTS,82.99Z,Non disponible,Non disponible,Non disponible
ALTAROAD,824544191,2016-12-19,ALTAROAD,Non disponible,64.20Z,Non disponible,GE,Non disponible
ALTEA CONSEIL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTEIA,530969781,2011-03-09,ALTEIA,DELAIR-TECH,58.29C,21,PME,Non disponible
ALTEMPO,450252630,2003-09-01,ALTEMPO,Non disponible,43.99D,22,ETI,Non disponible
ALTEO,801560764,2014-01-01,ALTEO,Non disponible,69.10Z,02,PME,Non disponible
ALTER WAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTEREO,432634046,2000-06-15,ALTEREO,Non disponible,64.20Z,Non disponible,Non disponible,Non disponible
ALTERFINA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTERMAKER,814996716,2015-12-01,ALTERMAKER,Non disponible,58.29C,03,PME,Non disponible
ALTIMET,479696445,2004-01-01,ALTIMET,Non disponible,26.51B,12,PME,Non disponible
ALTO SOLUTION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTOSPAM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTRNATIV,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALTYOR,527909790,2010-10-23,ALTYOR,Non disponible,70.10Z,11,PME,Non disponible
ALVEOS EV,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ALYOTECH,483883534,2005-08-24,ALYOTECH,Non disponible,64.20Z,Non disponible,ETI,Non disponible
ALYSOPHIL,840996201,2018-06-15,ALYSOPHIL,Non disponible,72.19Z,11,PME,Non disponible
AMARENCO,303649529,1975-01-01,AMARENCO SARL,BIRDY,47.71Z,01,PME,Non disponible
AMAZING.DEV,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMBASSADORSLAB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMBER ENERGY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMBICITI,824469738,2016-12-12,AMBICITI,Non disponible,63.11Z,Non disponible,PME,Non disponible
AMBIOTIS,495343147,2007-03-28,AMBIOTIS,Non disponible,72.11Z,11,PME,Non disponible
AMBLER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMEDSU,800563090,2014-02-12,AMEDSU - APPLICATIONS FOR MEDICAL AND SURGICAL USE,Non disponible,62.01Z,01,PME,Non disponible
AMELKIS,980703789,2023-09-26,AMELKIS,Non disponible,70.10Z,Non disponible,Non disponible,Non disponible
AMETIX,828379925,2017-03-06,AMETIX,Non disponible,71.12B,Non disponible,Non disponible,Non disponible
AMFINE,489174367,2006-03-15,AMFINE SERVICES AND SOFTWARE,Non disponible,62.01Z,12,PME,Non disponible
AMIO,302305610,1975-01-01,AMIO,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
AMIRAL TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMJE PARIS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMOES,495191280,2007-04-30,AMOES,AMOES,71.12B,12,PME,Non disponible
AMOLYT PHARMA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMS R&D,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AMSYST,823772652,2016-11-14,AMSYST,Non disponible,62.02A,Non disponible,PME,Non disponible
ANALOGIES,351778840,1989-07-01,ANALOGIES,Non disponible,77.03,Non disponible,Non disponible,Non disponible
ANAMNESE,830411179,2017-06-19,ANAMNESE,Non disponible,58.29C,11,PME,Non disponible
ANANKÉ,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANAPIX MEDICAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANASEN,800712820,2014-01-10,ANASEN,Non disponible,58.29B,Non disponible,PME,Non disponible
ANATOLE,448576686,2003-05-02,ANATOLE,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
ANATOMIKMODELING,811318666,2015-05-01,ANATOMIKMODELING,Non disponible,32.50A,01,PME,Non disponible
ANATOSCOPE,813823432,2015-09-01,ANATOSCOPE,Non disponible,62.01Z,12,PME,Non disponible
ANDEL,330022393,1984-06-04,ANDEL,Non disponible,52.4C,Non disponible,Non disponible,Non disponible
ANDJARO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANDYAMO,853669455,2019-08-01,ANDYAMO,Non disponible,62.02A,02,PME,Non disponible
ANGEL ASSISTANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANGELL,413293143,1997-07-02,ANGELL,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
ANGUS AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANIAH,879458701,2019-11-15,ANIAH,Non disponible,62.01Z,11,PME,Non disponible
ANONYMIZE,883096646,2020-01-28,ANONYMIZE,Non disponible,58.29C,11,PME,Non disponible
ANOTHERBRAIN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANOVA-PLUS,750469280,2012-03-31,ANOVA-PLUS,Non disponible,74.90B,03,PME,Non disponible
ANOZR WAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ANTABIO,517511291,2009-10-08,ANTABIO,ANTABIO,72.11Z,11,PME,Non disponible
ANTIDOT,424933448,1999-10-01,ANTIDOT,Non disponible,58.29C,21,PME,Non disponible
ANTILOP,807472527,2014-10-29,ANTILOP,Non disponible,62.02A,03,PME,Non disponible
ANTOFENOL,802796698,2014-05-01,ANTOFENOL,Non disponible,72.19Z,11,PME,Non disponible
ANTVOICE,529944068,2011-01-03,ANTVOICE,Non disponible,62.01Z,11,PME,Non disponible
ANYWAVES,829142827,2017-04-19,ANYWAVES,Non disponible,26.30Z,12,PME,Non disponible
AP2E,984175877,2024-02-01,AP2E,Non disponible,43.21A,Non disponible,Non disponible,Non disponible
APCURE,750241036,2012-03-12,APCURE SAS,APCURE,72.11Z,Non disponible,PME,Non disponible
APEC / ASSOCIATION POUR L'EMPLOI DES CADRES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APEX ENERGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APHELIO,905122347,2021-10-20,APHELIO,Non disponible,62.02A,03,PME,Non disponible
API-AGRO,824569404,2016-12-05,API AGRO,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
APIMOVE,899529671,2021-05-12,APIMOVE,Non disponible,62.01Z,01,PME,Non disponible
APITIC,495019655,2007-03-09,APITIC,Non disponible,62.02A,12,PME,Non disponible
APITOUR,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APITRAK,819096157,2016-03-10,APITRAK,Non disponible,71.12B,11,ETI,Non disponible
APIX ANALYTICS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APIZEE,790503973,2013-01-10,APIZEE,Non disponible,62.02A,12,GE,Non disponible
APNEAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APOLLO BAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPALOOSA STORE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPCRAFT,818821597,2016-02-01,APPCRAFT,Non disponible,62.01Z,12,PME,Non disponible
APPEBIKE,823518881,2016-11-02,APPEBIKE,Non disponible,77.21Z,02,PME,Non disponible
APPI-TECHNOLOGY,514303502,2009-08-01,APPI-TECHNOLOGY,Non disponible,71.12B,03,PME,Non disponible
APPINMAIL,813385739,2015-07-19,APPINMAIL,Non disponible,58.29C,Non disponible,PME,Non disponible
APPLE WIND NEW,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPLIDGET,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPLIED MATERIALS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPLIED TECHNOLOGIES INTERNET,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPLIUM,443677174,2002-10-10,APPLIUM,APPLIUM CONSULTING,62.02A,22,PME,Non disponible
APPLIWAVE,524227154,2010-06-21,APPLIWAVE,Non disponible,63.11Z,22,ETI,Non disponible
APPS HABITAT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPS VELOCITY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPSCHO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APPVIZER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APREX SOLUTIONS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
APTILINK,751953696,2012-05-31,APTILINK,Non disponible,63.99Z,12,PME,Non disponible
AQ-TECH,498196690,2007-05-01,AQ TECH,AQ TECH,74.90B,Non disponible,Non disponible,Non disponible
AQUALUNG,412146367,1997-04-30,AQUALUNG,Non disponible,52.6H,Non disponible,Non disponible,Non disponible
AQUASYS,493021125,2006-11-02,AQUASYS,Non disponible,62.01Z,11,PME,Non disponible
AQUATECH INNOVATION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AQUILAB,930169685,2024-05-24,AQUILAB,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
AQYLON,511823312,2009-04-01,AQYLON,Non disponible,71.12B,Non disponible,PME,Non disponible
AR TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
AR24,809480122,2015-02-16,AR24,Non disponible,62.01Z,21,GE,Non disponible
ARAÏKO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARC DATA SHIELD,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARC EN CIEL SÉRIGRAPHIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARCAPFI,790592265,2013-01-15,ARCAPFI,Non disponible,22.22Z,Non disponible,PME,Non disponible
ARCHI REALITY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARCHIDVISOR,840432793,2018-06-12,SIDE ARCHIDVISOR,Non disponible,64.20Z,Non disponible,PME,Non disponible
ARCHIREF,790929921,2013-02-01,ARCHIREF,Non disponible,63.12Z,01,PME,Non disponible
ARENAMETRIX,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARGO AUGMENTED REALITY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARGOBIO,894233113,2021-02-11,ARGOBIO,Non disponible,72.11Z,11,PME,Non disponible
ARGOSIM,794165506,2013-07-09,ARGOSIM,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
ARHYZE,891330904,2020-11-20,ARHYZE,Non disponible,70.22Z,01,PME,Non disponible
ARIADNEXT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARIANE TOURNEUR,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARJO SYSTEMS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARK ECOSYSTEM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARKAMYS,419850417,1998-09-01,ARKAMYS,Non disponible,58.29C,21,PME,Non disponible
ARKANCE SYSTEMS FRANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARKEMA,445074685,2002-12-17,ARKEMA,Non disponible,70.10Z,03,GE,Non disponible
ARKEON ENERGY SYSTEMS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARKETYP 3D,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARMELIO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARMIS,389094087,1992-11-06,ARMIS,Non disponible,51.4S,Non disponible,Non disponible,Non disponible
ARMONIE SANTE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARMTEK,844757963,2019-01-01,ARMTEK,Non disponible,62.01Z,11,PME,Non disponible
ARNANO,513950493,2009-07-20,ARNANO,Non disponible,25.61Z,02,PME,Non disponible
ARSAYO,817443781,2016-01-01,ARSAYO,Non disponible,47.72B,01,PME,Non disponible
ARSEN,824413793,2016-09-01,ARSEN,Non disponible,71.12B,Non disponible,Non disponible,Non disponible
ARSKAN,824251565,2016-11-01,ARSKAN,Non disponible,62.01Z,11,PME,Non disponible
ARTEKO,790130264,2012-12-21,ARTEKO,Non disponible,33.20C,Non disponible,PME,Non disponible
ARTERIAL REMODELLING TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARTHA FRANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARTHIS,392194528,1993-08-13,ARTHIS,Non disponible,70.22Z,Non disponible,Non disponible,Non disponible
ARTICONNEX,842295685,2018-08-21,ARTICONNEX,Non disponible,46.73A,11,PME,Non disponible
ARTICQUE,503049025,2008-03-01,ARTICQUE WEB,Non disponible,71.12B,Non disponible,Non disponible,Non disponible
ARTIPS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARTIST.LIVE,819701111,2016-04-12,ARTIST.LIVE,Non disponible,90.01Z,02,PME,Non disponible
ARUFOG,337901037,1986-05-15,ASS ARUFOG,Non disponible,94.99Z,Non disponible,PME,Non disponible
ARVERNE GEOTHERMAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARX CORPORATE FINANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARX IT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARXCF,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ARYBALLE,800742405,2014-02-20,ARYBALLE,Non disponible,72.19Z,12,PME,Non disponible
ARYBALLE TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASAYER,832450688,2017-09-29,ASAYER,Non disponible,58.29C,03,PME,Non disponible
ASCEND BEYOND SPACE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASCLEPIOS TECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASCORBAT - SCAN BTP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASK FOR THE MOON,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASK LOCALA (EX S4M),Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASK MONA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASKHUB,829785476,2017-05-15,ASKHUB,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
ASKR.AI,823517891,2016-11-01,ASKR.AI,Non disponible,58.29C,03,PME,Non disponible
ASNE ARCHITECTURE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASSOCONNECT,530775576,2011-02-24,ASSOCONNECT,Non disponible,62.01Z,12,PME,Non disponible
ASSURONE GROUP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASSURUP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASTER,313195562,1978-01-01,ASTER,Non disponible,43.99D,Non disponible,Non disponible,Non disponible
ASTERION VR,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASTON ITF,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
ASTON ITRADE FINANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
