title,description,address,logo_url,url
MIAP,"Solution de digitalisation du processus de commande, de paiement et de fidélisation pour bars et restaurants, basée sur l’intelligence artificielle. Miap est une application mobile gratuite qui s'adapte au service à table, click&collect, livraison",Mérignac,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logomiap_0.jpg,https://lespepitestech.com/startup-de-la-french-tech/miap
COLEGRAM,Plateforme de User Generated Content conçue pour aider les marques à mettre en avant les contenus visuels produits par leur communauté.,"18B Rue Marcelle, Pantin",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/colegram_logo_black_0.png,https://lespepitestech.com/startup-de-la-french-tech/colegram
ORGAVITA,Plateforme de secrétariat numérique spécialisée pour les paramédicaux et créée par des soignants.,"82 Rue Victor Hugo, Mâcon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/orgavita.jpg,https://lespepitestech.com/startup-de-la-french-tech/orgavita
HIPTOWN,"Communément, on parle de nous comme un espace de coworking... Chez Hiptown, nous allons plus loin: notre souhait, c'est de permettre à chacun d'entre vous de bénéficier de locaux parfaitement adaptés à vos besoins.",25 rue Negresko,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_287.png,https://lespepitestech.com/startup-de-la-french-tech/hiptown
KIRAE,"Neurosciences et jeu vidéo au service des soft skills : identifiez, développez et valorisez vos soft skills grâce à Kirae","2 Rue de la Mabilais, Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/default.png,https://lespepitestech.com/startup-de-la-french-tech/kirae
ALANNA,La plateforme pour accompagner les familles à travers un décès,"165, Avenue de Bretagne, Lille (Euratechnologies)",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/2111_logo-alanna-01.png,https://lespepitestech.com/startup-de-la-french-tech/alanna
HELPSY,"La première plateforme de soin psychologique délivrant une aide 24h/24 et 7j/7 toute l'année, même les jours fériés :)",Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/11-small.png,https://lespepitestech.com/startup-de-la-french-tech/helpsy
HO'CARRÉ,Plateforme numérique qui permet une gestion fluide des approvisionnements en circuit court.,"56 Rue Paul Vaillant Couturier, Thiais",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fond_blanc_avec_typo_0.png,https://lespepitestech.com/startup-de-la-french-tech/hocarre
HELPSY,"La première plateforme de soin psychologique délivrant une aide 24h/24 et 7j/7 toute l'année, même les jours fériés :)",Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/11-small.png,https://lespepitestech.com/startup-de-la-french-tech/helpsy
HÂPY,L'outil web le plus complet pour les hôtels et restaurants,"60 Rue François 1er, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_final_6.png,https://lespepitestech.com/startup-de-la-french-tech/hapy
L'ESSUIE-FRAISE,Pourquoi seules les femmes devraient se soucier de leur hygiène intime ? (Remise de 30% avec le Code : PÉPITE30),"24 Rue Oberkampf, 75011 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_symbole_en_dessous_typo_lessuie-fraise_bleu_et_rouge_3.png,https://lespepitestech.com/startup-de-la-french-tech/lessuie-fraise
DOCPAL,"Une plateforme technologique innovante créée dans le but d'accompagner tous les acteurs de la santé à un avenir durable dans l'accès, le suivi et les services de soins.","36 Chemin du Val Fleuri, 06800 Cagnes-sur-Mer, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/docpal_logo_complet.jpg,https://lespepitestech.com/startup-de-la-french-tech/docpal
JETT,Location de scooters électriques en abonnement sans engagement,"24 Rue de Clichy, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/jett_wordmark_green_0.png,https://lespepitestech.com/startup-de-la-french-tech/jett
SUNVER,La solution SaaS B2B qui sublime l’expérience client dans les établissements touristiques et hôteliers.,"63 Rue de Sèvres, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_icon_sunver.jpg,https://lespepitestech.com/startup-de-la-french-tech/sunver
YALINK,Trouver des missions freelance en industrie n'a jamais été aussi facile.,"2 Rue Marc Sangnier, Bègles",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-yalink-blanc-fond_jaune_sans_contour.png,https://lespepitestech.com/startup-de-la-french-tech/yalink
BE.CAUSE,"Offrir facilement des cadeaux qui font vraiment plaisir, tout en polluant moins, devient possible !","10 Rue Vauvenargues, 75018 Paris, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-transparent_0.png,https://lespepitestech.com/startup-de-la-french-tech/because
QUINTA PORTUGUESA,Épicerie fine et vins portugais en ligne,Savigny-sur-Orge,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_quinta_portuguesa_facebook_insta_by-2.jpg,https://lespepitestech.com/startup-de-la-french-tech/quinta-portuguesa
COCOON-IMMO,"Cocoon-Immo un service clé-en-main de gestion de la communication digitale spécialisée dans l’immobilier, qui allie la puissance de la technologie à la pertinence d'un accompagnement humain, pour une communication vraiment différenciante !","20 Rue des Brice, Nancy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cocoonimmo_0.png,https://lespepitestech.com/startup-de-la-french-tech/cocoon-immo
EDUSIGN,"Edusign permet aux écoles et centres de formations de gérer facilement et rapidement les feuilles de présences, en numérique.","STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_221.png,https://lespepitestech.com/startup-de-la-french-tech/edusign
OOVOOM,Trouvez rapidement un garage près de chez vous pour vos réparations et entretiens autos.,111 avenue Victor Hugo,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-oovoom-jaune.png,https://lespepitestech.com/startup-de-la-french-tech/oovoom
OOVOOM,Trouvez rapidement un garage près de chez vous pour vos réparations et entretiens autos.,111 avenue Victor Hugo,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-oovoom-jaune.png,https://lespepitestech.com/startup-de-la-french-tech/oovoom
PIMPUP,Paniers antigaspi de fruits & légumes en circuit-court,"Observatoire, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pimpup_sansfond_1.png,https://lespepitestech.com/startup-de-la-french-tech/pimpup
HELPMYFOOD,"Discount alimentaire et anti-gaspi sans panier surprise, un soutien au commerce de proximité !","6 Rue d'Armaillé, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_hmf_c_app2.png,https://lespepitestech.com/startup-de-la-french-tech/helpmyfood
FAVA,"FAVA est la marque française de protections hygiéniques et produits intimes 100% engagés, bio, biodégradables et certifiés GOTS. FAVA est une réponse innovante, transparente et décomplexée pour une génération de femmes connectées, informées et engagées.","7 Rue Denis Poisson, 75017 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fava_0.png,https://lespepitestech.com/startup-de-la-french-tech/fava
GOODVEST,L'épargne responsable qui vous permet d’investir dans un avenir meilleur pour vous et pour le monde.,"10 Avenue Marceau, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo.4597d9a9.png,https://lespepitestech.com/startup-de-la-french-tech/goodvest
VISITADOM,"Solution globale pour gérer l’activité professionnelle des praticiens de santé qui se déplacent à domicile (infirmiers, infirmières, kinésithérapeutes, ostéopathes, sages-femmes).","25 Rue Anatole France, Levallois-Perret",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-visitadom.jpg,https://lespepitestech.com/startup-de-la-french-tech/visitadom
WECHOOZ,"Simplifie le dialogue social en entreprise via différentes solutions clé en main (élections du CSE, vote électronique...)","11 Rue Jean Mermoz, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-1200.png,https://lespepitestech.com/startup-de-la-french-tech/wechooz
SYOUX,"1ère assurance qui innove pour la santé, le bien-être et le pouvoir d’achat de ses assurés.","2 B Rue Alfred Nobel, 77420 Champs-sur-Marne",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/syoux_logo-standard-slogan-750px.png,https://lespepitestech.com/startup-de-la-french-tech/syoux
NATIF.,"natif. est la plateforme de communication audio des entreprises qui facilite les échanges, développe les liens et les compétences au sein de votre organisation.","99 Bd Constantin Descat, Tourcoing",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/natif_logoaligne_0.png,https://lespepitestech.com/startup-de-la-french-tech/natif
LA BOX SECONDWEAR,"La box Secondwear, première box de vêtements de seconde main",6 rue Paul Cézanne,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_387.png,https://lespepitestech.com/startup-de-la-french-tech/la-box-secondwear
BIRDS FOR CHANGE,"Première solution de collaboration inter-espèces ayant pour but de collecter divers déchets dans la nature grâce à une collaboration avec des oiseaux trop souvent vus comme ""nuisibles "" dans notre société.",Marseille,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/birds_for_change_logo-3-valide_vectorise.png,https://lespepitestech.com/startup-de-la-french-tech/birds-change
TENORS,Tenors.fr est un site de mise en relation entre intervenants et établissements du supérieurs,"9 Rue de Condé, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/unnamed_15.png,https://lespepitestech.com/startup-de-la-french-tech/tenors
WHATIZIS,"Redécouvrez le patrimoine des villes (Paris, Rennes) grâce à Whatizis, ""le Shazam des monuments""! Premier guide à la demande avec des commentaires audio de professionnels.","STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_whatizis_6.png,https://lespepitestech.com/startup-de-la-french-tech/whatizis
TOUTAKOTÉ,La nouvelle plateforme pour repenser et redynamiser le commerce de proximité,"27 Route de Montesson, Le Vésinet",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_blanc_1_0.png,https://lespepitestech.com/startup-de-la-french-tech/toutakote
NAP&UP,Nap&Up est acteur du bien-être en entreprise et démocratise la pratique de la micro-sieste. L’objectif ? Favoriser la déconnexion et les temps de récupération sur le lieu de travail. - Made in France,"3 Passage Saint-Pierre Amelot, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logonapup_8.png,https://lespepitestech.com/startup-de-la-french-tech/napup
SNEAK'UP,Application mobile pour trouver et acheter les sneakers que vous voulez dans les magasins à côté de chez vous,"2 Rue de la Mabilais, 35000 Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sneakup.png,https://lespepitestech.com/startup-de-la-french-tech/sneakup
NUDGE,Application mobile de networking entre alumni et étudiants. Développer son réseau en 2 clics,"27 Rue du Chemin Vert, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/last_logo_quali_2.png,https://lespepitestech.com/startup-de-la-french-tech/nudge
ELDORADO,La plateforme du financement des startups et des TPE/PME,"Rue d'Aboukir, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2018-07-04_a_14.02.43.png,https://lespepitestech.com/startup-de-la-french-tech/eldorado
AGRI MAKER,Le bureau digital des agriculteurs.,"149 Rue de Bercy, 75012 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_agm_2.png,https://lespepitestech.com/startup-de-la-french-tech/agri-maker
RANKEEED,Réseau social spécialisé dans les créateurs de contenu,"Rue Pierre Simon Marquis de Laplace, 34500 Béziers",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/icon_5.png,https://lespepitestech.com/startup-de-la-french-tech/rankeeed
LAWDESIGNER,"Analyse de complexité du texte, réécriture en langage clair avec l'IA et transformation du texte en infographie",7 Bd Du Roi,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/nouveau-logo-lawdesigner_0.png,https://lespepitestech.com/startup-de-la-french-tech/lawdesigner
EASY-CONSENT,"Easy-Consent est une plateforme liant les patients, les professionnels de santé et les établissements de santé, qui permet l’envoi et l’automatisation de formulaire tout au long du parcours de santé.","20 Traverse de la Buzine, 13011 Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_easy-consent_rvb_1_1_2.jpg,https://lespepitestech.com/startup-de-la-french-tech/easy-consent
SKILMI,Formations individuelles et digital coaching pour apprendre directement auprès des meilleurs professionnels en visio.,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-green_1.jpg,https://lespepitestech.com/startup-de-la-french-tech/skilmi
IMMORTALIZ,Transmettez à vos proches ce qui vous tient le plus à cœur,"2 Rue Edison, Noyal-sur-Vilaine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_immortaliz_vecteur_1.png,https://lespepitestech.com/startup-de-la-french-tech/immortaliz
MOOM,"pour une destination optimisée, économiquement et écologiquement, des biens de seconde main : vendre, acheter, donner, réparer et recycler en 1 clic.","87 Rue du Fontenoy, Roubaix",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_moom_rvb_0.png,https://lespepitestech.com/startup-de-la-french-tech/moom
1KM À PIED,Solution RH pour muter les employés qui le souhaitent sur un site plus près de chez eux. Ils sont 60% dans les grands groupes et dans les services publics à avoir un site plus près de chez eux. Vidéo ci-dessous :,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_reseaux_sociaux.png,https://lespepitestech.com/startup-de-la-french-tech/1km-pied
PAQUERETTE,Une application mobile dédiée aux émotions par l'audio.,16 rue de l'alma 92600 asnieres,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_def_paquerette-01.png,https://lespepitestech.com/startup-de-la-french-tech/paquerette
SALESBYTECH,La technologie au service des commerciaux,"15 Boulevard Diderot, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/salesbytech-logo_5.jpg,https://lespepitestech.com/startup-de-la-french-tech/salesbytech
JURIDIC WAYS,Libérez votre voie juridique,"3 Rue du Roitelet, Tourcoing",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_juridicways_1l_q_003.png,https://lespepitestech.com/startup-de-la-french-tech/juridic-ways
CUSTOMS BRIDGE,DeepTech qui facilite les déclarations douanières et trouve la bonne nomenclature d'importation en se basant sur une IA puissante.,"47 Rue du Faubourg de Roubaix, 59800 Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_custom_bridge.png,https://lespepitestech.com/startup-de-la-french-tech/customs-bridge
PERFMAKER,"Nous optimisons l’engagement des audiences via nos 2 briques technologiques : Perfmaker Analytics (data visualisation et aide à la décision) & Perfmaker Experiences Center (hub de 400+ expériences on-site pour inspirer, guider et convertir les visiteurs)","14 Rue Sainte-Foy, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_permaker-01.png,https://lespepitestech.com/startup-de-la-french-tech/perfmaker
