url;name;tags;date_info;description;website;social_links;employees;founders;funding
https://www.jaimelesstartups.fr/le-t-shirt-foot/;Le T-shirt Foot;#Startup, #B2C, #Beauté mode maison, #B2C, #Beauté mode maison, #B2B, #B2C, #Beauté mode maison, #B2B, #B2C, #Beauté mode maison, #B2C, #Beauté mode maison, #Tech;Dernière mise à jour : 22/10/2024 à 18:50, publié le : 26/06/2017;Nous proposons des vêtements originaux, décalés et humoristiques spécialisés football : T-shirts (pour homme et pour femme), Sweats, Tote Bags, etc. Nous avons une gamme 100% Bio et une autre 100% Made in France. Tout passionné de foot peut trouver son bonheur pour s’habiller chez nous.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Le T-shirt Foot;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Le T-shirt Foot'}, {'type': 'other', 'url': 'https://www.letshirtfoot.fr/blog'}, {'type': 'facebook', 'url': 'https://www.facebook.com/letshirtfoot/'}, {'type': 'twitter', 'url': 'https://twitter.com/LeTshirtFoot'}];;;
https://www.jaimelesstartups.fr/lyloc-application-de-location-entre-particuliers/;LyLoc;#Startup, #B2C, #environnement, #Tech, #B2C, #Economie Collaborative, #B2B, #B2C, #Economie Collaborative, #B2B, #B2C, #Economie Collaborative, #services, #B2B, #B2C, #Loisirs & Sport;Dernière mise à jour : 15/01/2025 à 16:47, publié le : 15/01/2025;LyLoc permet aux particuliers de louer ou proposer des objets du quotidien en toute simplicité, via une application moderne et intuitive. Nous offrons un système sécurisé de gestion des cautions et de suivi des transactions, tout en favorisant les échanges locaux et intergénérationnels.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LyLoc;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LyLoc'}, {'type': 'facebook', 'url': 'https://www.facebook.com/lyloc.appli'}, {'type': 'other', 'url': 'https://www.instagram.com/lyloc.app/'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/103131816/admin/dashboard/'}];;;
https://www.jaimelesstartups.fr/fichier-entreprise/;FICHIER ENTREPRISE;#Startup, #B2B, #Emploi & Entreprise, #Evenementiel & Communication, #B2B, #Emploi & Entreprise, #Evenementiel & Communication, #B2B, #Emploi & Entreprise, #Evenementiel & Communication, #B2B, #Emploi & Entreprise, #Evenementiel & Communication, #B2B, #environnement, #Evenementiel & Communication;Dernière mise à jour : 22/10/2024 à 18:56, publié le : 21/11/2016;Fichierentreprise est l’un des 1er site dédié à l’achat de fichier email entreprise en ligne. Notre but est de vous permettre de prospecter de nouveaux clients facilement, grâce à un large choix de fichiers entreprise qualifié pour votre mailing.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=FICHIER ENTREPRISE;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=FICHIER ENTREPRISE'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Fichierentreprise/'}];;;
https://www.jaimelesstartups.fr/pungao-plateforme-reservation-sceance-medecine-douce/;Pungao;#Startup, #B2B, #B2C, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène, #services, #B2B, #B2C, #Beauté mode maison, #Sante Hygiène, #B2B, #B2C, #Loisirs & Sport, #Sante Hygiène, #B2B, #B2C, #Loisirs & Sport, #Sante Hygiène;Dernière mise à jour : 22/10/2024 à 18:16, publié le : 14/09/2020;Nous proposons un service en ligne, simple d’utilisation, permettant aux utilisateurs de réserver des séances de médecine douce à des tarifs préférentiels avec des praticiens agréés et approuvés par nos soins ! Hypnose, naturopathie, sophrologie, réflexologie… Nous proposons une dizaine de pratiques à Paris et à Lyon.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Pungao;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Pungao'}, {'type': 'other', 'url': 'https://pungao.fr/articles/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/pungaomedecinedouce'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/in/roxane-leroy-baumann-a1327a113/'}];;;
https://www.jaimelesstartups.fr/teamstarter-outil-pour-ameliorer-lengagement-des-salaries/;Teamstarter;#Startup, #B2B, #Emploi & Entreprise, #services, #B2B, #Emploi & Entreprise, #services, #B2B, #Emploi & Entreprise, #services, #B2B, #Emploi & Entreprise, #services, #B2B, #Economie Collaborative, #services;Dernière mise à jour : 22/10/2024 à 16:35, publié le : 17/04/2024;Rendre possible la prise d’initiative en entreprise en simplifiant le parcours du combattant auquel font face les collaborateurs. Cela a plusieurs avantages : favoriser l’engagement, replacer les collaborateurs au centre en les rendant acteurs, et réduire les angles morts des dirigeants.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Teamstarter;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Teamstarter'}, {'type': 'other', 'url': 'https://www.teamstarter.com/blog'}, {'type': 'facebook', 'url': 'https://www.facebook.com/teamstarterapp?locale=fr_FR'}, {'type': 'other', 'url': 'https://www.instagram.com/teamstarter.co/'}, {'type': 'twitter', 'url': 'https://twitter.com/teamstarterapp'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/teamstarter/'}];;;
https://www.jaimelesstartups.fr/qevlar-ai-outil-analyse-des-alertes-de-securite-informatique/;Qevlar AI;#Startup, #B2B, #Tech, #B2B, #Tech, #B2B, #services, #Tech, #B2B, #Tech, #B2B, #services, #Tech;Dernière mise à jour : 15/11/2024 à 14:13, publié le : 15/11/2024;Agents autonomes qui investiguent les alertes reçues par les équipes de cybersécurité opérationnelle.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Qevlar AI;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Qevlar AI'}, {'type': 'other', 'url': 'https://www.qevlar.com/blog'}, {'type': 'linkedin', 'url': 'https://fr.linkedin.com/company/qevlar'}];;;
https://www.jaimelesstartups.fr/vox-gaming-plateforme-dediee-aux-jeux-video-doccasion/;Vox Gaming;#Startup, #B2B, #B2C, #Loisirs & Sport, #B2B, #B2C, #immobilier, #Loisirs & Sport, #B2C, #Economie Collaborative, #Loisirs & Sport, #B2B, #B2C, #Fun & Love, #Loisirs & Sport, #B2B, #B2C, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 17:30, publié le : 18/03/2022;"VoxGaming s’article autours de 3 services gratuits destinés principalement aux particuliers :
– logiciel SAAS pour la gestion de collections de jeux vidéo
– une cote argus détaillé des jeux vidéo et de nombreuses statistiques en rapport
– un comparateur de prix";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Vox Gaming;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Vox Gaming'}, {'type': 'other', 'url': 'https://www.voxgaming.fr/blog/'}];;;
https://www.jaimelesstartups.fr/la-solution-durable-pour-piloter-vos-dechets-dentreprise/;Urbyn;#Startup, #B2B, #environnement, #services, #B2B, #environnement, #Tech, #B2B, #environnement, #services, #B2B, #environnement, #services, #B2B, #environnement, #services;Dernière mise à jour : 22/10/2024 à 16:28, publié le : 22/07/2024;"un service complet pour simplifier la gestion des déchets en entreprise
– identification des déchets à collecter (et valoriser)
– plateforme data (cockpit) de suivi et de gestion des taux de recyclage (inc. tous documents réglementaires)
– mise en place de la collecte avec des prestataires locaux";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Urbyn;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Urbyn'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/urbyn/'}];;;
https://www.jaimelesstartups.fr/hobbyout/;HobbyOut;#Startup, #B2C, #Evenementiel & Communication, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport, #B2B, #B2C, #Evenementiel & Communication, #Loisirs & Sport;Dernière mise à jour : 22/10/2024 à 19:16, publié le : 26/11/2012;;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=HobbyOut;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=HobbyOut'}];;;
https://www.jaimelesstartups.fr/allobrain-outils-relation-clients-ia/;AlloBrain;#Startup, #B2B, #B2C, #services, #Tech, #B2B, #services, #Tech, #B2B, #B2C, #services, #B2B, #B2C, #services, #Tech, #B2B, #B2C, #services, #Tech;Dernière mise à jour : 03/12/2024 à 09:19, publié le : 03/12/2024;"Nous proposons plusieurs produits phares :
1. AlloReview :
Collecte de feedbacks clients en temps réel par la voix
AlloReview permet aux entreprises de recueillir des retours clients immédiatement après une interaction.
Comment ça fonctionne ? Les clients laissent des avis vocaux via une interface simple et intuitive.
Avantages :
Feedbacks plus riches et détaillés que les enquêtes écrites.
Analyse en temps réel grâce à l’IA pour identifier les points forts et les axes d’amélioration.
Intégration facile avec Google Maps et TripAdvisor pour maximiser la visibilité des avis positifs.
2. AlloBot :
Automatisation des interactions téléphoniques
AlloBot est un assistant vocal intelligent qui prend en charge les appels de premier niveau, réduisant la charge de travail des agents humains.
Fonctionnalités clés :
Réception et traitement des appels entrants pour les demandes courantes (horaires, informations, réservations).
Redirection automatique vers les agents humains pour les cas complexes.
Gestion multilingue pour les entreprises internationales.
Avantages :
Réduction du temps d’attente pour les clients.
Optimisation des coûts d’exploitation.
Amélioration de la disponibilité du service client.
3. Allo Intelligence :
Surveillance et optimisation de la qualité des interactions
Allo Intelligence offre une solution de Quality Monitoring qui analyse la qualité des interactions clients, identifie les axes d’amélioration et optimise les performances des équipes.
Comment ça fonctionne ?
Analyse automatique des conversations téléphoniques pour détecter les mots-clés, le ton, et le sentiment du client.
Suivi des indicateurs de performance (KPIs) pour évaluer la satisfaction client et la conformité.
Avantages :
Identification rapide des problèmes récurrents.
Formation continue des agents basée sur des données objectives.
Amélioration de la cohérence et de la qualité du service.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=AlloBrain;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=AlloBrain'}, {'type': 'other', 'url': 'https://www.allobrain.com/blog'}, {'type': 'twitter', 'url': 'https://x.com/AlloReview'}, {'type': 'linkedin', 'url': 'https://fr.linkedin.com/company/allobrain'}];;;
https://www.jaimelesstartups.fr/be-cable-installation-de-bornes-de-recharge-pour-vehicules-electriques/;Be Cable;#Startup, #B2B, #B2C, #environnement, #Tech, #B2C, #Tech, #B2B, #B2C, #environnement, #Tech, #B2B, #B2C, #environnement, #Tech, #B2B, #B2C, #environnement, #Tech;Dernière mise à jour : 22/10/2024 à 16:55, publié le : 29/06/2023;Nous proposons un accompagnement dans la transition énergétique et la mobilité décarbonnée;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Be Cable;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Be Cable'}, {'type': 'facebook', 'url': 'https://www.facebook.com/BeCable33'}, {'type': 'other', 'url': 'https://www.instagram.com/becable/'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/be-cabl%C3%A9/'}];;;
https://www.jaimelesstartups.fr/laverie-privee-pressing-domicile/;LaveriePrivee;#Startup, #B2B, #B2C, #Economie Collaborative, #B2B, #B2C, #Famille & Société, #services, #B2B, #B2C, #Economie Collaborative, #B2B, #B2C, #Economie Collaborative, #services, #B2B, #B2C, #Economie Collaborative, #environnement;Dernière mise à jour : 22/10/2024 à 18:49, publié le : 25/09/2017;Laverie privée est un service de laverie à domicile. Nous collectons le linge de nos clients à l’adresse de leur choix et nous leur rapportons lavé, séché et plié en 24h seulement. Nous prenons en charge tout le linge du quotidien qui passe en machine que ce soit des vêtements, des draps, des serviettes ou bien encore des couettes.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LaveriePrivee;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LaveriePrivee'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Laverieprivee/'}, {'type': 'twitter', 'url': 'https://twitter.com/LaveriePrivee'}];;;
https://www.jaimelesstartups.fr/smartpatient/;smartpatient;#Startup, #B2C, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène, #Tech, #B2B, #B2C, #Sante Hygiène, #services, #B2B, #B2C, #Sante Hygiène, #services, #B2C, #Sante Hygiène, #Tech;Dernière mise à jour : 22/10/2024 à 18:50, publié le : 18/07/2017;Grâce à MyTherapy, nous venons en aide aux patients atteints de maladie chronique en les faisant adhérer à leurs prescriptions médicales. MyTherapy est une application d’e-santé vous rappelant la prise de votre traitement quotidien et visualisant l’état de santé général. MyTherapy permet de visualiser sur le rapport de santé les mesures physiologiques.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=smartpatient;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=smartpatient'}, {'type': 'other', 'url': 'https://www.mytherapyapp.com/blog'}, {'type': 'facebook', 'url': 'https://www.facebook.com/mytherapyapp'}, {'type': 'twitter', 'url': 'https://twitter.com/MyTherapy_App'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/smartpatient-gmbh'}, {'type': 'other', 'url': 'https://angel.co/smartpatient'}];;;
https://www.jaimelesstartups.fr/studapart/;Studapart;#Startup, #B2B, #B2C, #immobilier, #startup, #B2B, #B2C, #immobilier, #B2B & B2C, #immobilier, #startup, #B2B, #B2C, #immobilier, #startup, #B2C, #immobilier;Dernière mise à jour : 22/10/2024 à 18:58, publié le : 22/08/2016;Studapart propose une plateforme en mode SaaS à disposition de chaque établissement d’études supérieures (écoles d’ingénieurs, de commerce, universités, etc.) en marque blanche permettant à leurs étudiants de trouver un logement en France et à l’étranger. Les étudiants ont accès à la plateforme via l’intranet de leur école et peuvent ainsi trouver un logement seul ou en collocation, déposer leur dossier une fois sur la plateforme et le réutiliser pour toutes leurs candidatures. Studapart est au service de 85 écoles, dont HEC et Grenoble École de Management, et propose désormais plus de 90 000 logements dans toute la France, notamment à Paris, Nantes, Lyon, et Strasbourg. Le service est au cœur du positionnement de Studapart, qui accompagne les étudiants dans toutes les démarches administratives et les relations avec les résidences étudiantes, agences immobilières, et bailleurs particuliers.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Studapart;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Studapart'}, {'type': 'other', 'url': 'http://academic.studapart.com'}, {'type': 'facebook', 'url': 'https://www.facebook.com/Studapart'}, {'type': 'twitter', 'url': 'https://twitter.com/studapart?lang=fr'}];;;
https://www.jaimelesstartups.fr/allyane-methode-de-reprogrammation-neuromotrice-pour-accelerer-le-retour-a-la-motricite/;Allyane;#Startup, #B2B, #Loisirs & Sport, #Sante Hygiène, #B2B, #B2C, #Loisirs & Sport, #Sante Hygiène, #B2B, #environnement, #Sante Hygiène, #B2B, #Emploi & Entreprise, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène, #Tech;Dernière mise à jour : 22/10/2024 à 18:14, publié le : 16/10/2020;"La méthode de reprogrammation neuromotrice Allyane prend en charge les suites de pathologies traumatiques (instabilités de cheville, boiteries, faiblesses musculaires, limitation d’amplitude du membre supérieur) et les séquelles de pathologies neurologiques (suites d’AVC, SEP,…).
La méthode combine les bases scientifiques de la proprioception et de l’imagerie mentale en association à des sons de basse fréquence émis par l’Alphabox® un dispositif médical breveté par Allyane.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Allyane;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Allyane'}, {'type': 'facebook', 'url': 'https://www.facebook.com/AllyaneSante/?eid=ARCiHx-t-AVJlc6DPyLUcHkftl1JDF-OiArEefjWge1pYq_M_1o8xB9HsQ3Z3fN69yluHpHTP2sehCYn'}, {'type': 'twitter', 'url': 'https://twitter.com/AllyaneSante'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/allyane/?viewAsMember=true'}];;;
https://www.jaimelesstartups.fr/eval-go-analyses-de-donnees-creation-denquete-donnees/;Eval & Go;#Startup, #B2B, #Tech, #B2B, #B2C, #Tech, #B2B, #immobilier, #Tech, #B2B, #services, #Tech, #B2B, #B2C, #Economie Collaborative, #Tech;Dernière mise à jour : 22/10/2024 à 19:20, publié le : 09/11/2012;;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Eval & Go;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Eval & Go'}, {'type': 'other', 'url': 'https://blog.evalandgo.com/'}];;;
https://www.jaimelesstartups.fr/cyblex-technologies-startup-cybersecurite-protection-contre-les-ransomware/;CYBLEX TECHNOLOGIES;#Startup, #B2B, #Tech, #B2B, #Economie Collaborative, #Tech, #B2B, #Tech, #transport, #B2B, #B2B, #environnement, #Tech;Dernière mise à jour : 22/10/2024 à 17:10, publié le : 14/11/2022;Nous proposons la solution Custocy, une plateforme de détection d’intrusion réseau, fondée sur des moteurs d’IA explicables, pour identifier les cyber-intrusions les plus complexes en cours dans le réseau des entreprises.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=CYBLEX TECHNOLOGIES;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=CYBLEX TECHNOLOGIES'}, {'type': 'other', 'url': 'https://info.custocy.com/fr/custocy'}, {'type': 'twitter', 'url': 'https://twitter.com/custocy'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/showcase/custocy/'}];;;
https://www.jaimelesstartups.fr/popsy-intelligence-artificielle-appli/;Popsy;#Startup, #B2C, #services, #Tech, #B2C, #Fintech & LegalTech, #services, #Application, #B2B, #B2C, #Economie Collaborative, #services, #B2B, #B2C, #services, #Tech, #B2C, #Economie Collaborative;Dernière mise à jour : 22/10/2024 à 18:42, publié le : 24/07/2018;Popsy est une application mobile de petites annonces pour vous permettre d’acheter & vendre plus rapidement des produits de seconde main. Nous utilisons l’intelligence artificielle pour proposer une experience de vente automatisee.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Popsy;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Popsy'}, {'type': 'other', 'url': 'https://blog.popsy.app/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/mypopsy/'}, {'type': 'twitter', 'url': 'https://twitter.com/popsyapp'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/popsy/'}, {'type': 'other', 'url': 'https://angel.co/popsy'}];;;
https://www.jaimelesstartups.fr/oulah/;Oulah !;#Startup, #Application, #B2C, #Economie Collaborative, #Application, #B2B, #Economie Collaborative, #Education & Culture, #startup, #Application, #B2B, #B2C, #Economie Collaborative, #services, #Application, #B2B, #B2C, #Economie Collaborative, #B2C, #Beauté mode maison;Dernière mise à jour : 22/10/2024 à 19:07, publié le : 09/07/2015;"Oulah ! signale les produits défectueux et centralise de façon claire tous les produits au rappel. C’est la nouvelle application mobile d’information conçue pour le consommateur d’aujourd’hui !
C’est la première et unique application gratuite consacrée aux avis de rappel de produit.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Oulah !;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Oulah !'}, {'type': 'facebook', 'url': 'https://www.facebook.com/oulahapplication'}, {'type': 'twitter', 'url': 'https://twitter.com/OulahApp'}];;;
https://www.jaimelesstartups.fr/casami-outil-pour-negocier-achat-de-bien-immoblier/;Casami;#Startup, #B2C, #immobilier, #Tech, #B2B, #B2C, #immobilier, #Tech, #B2B, #B2C, #immobilier, #Tech, #B2B, #B2C, #immobilier, #Tech, #B2C, #immobilier, #Tech;Dernière mise à jour : 11/12/2024 à 14:05, publié le : 11/12/2024;"Une plateforme B2C pour aider les acquéreurs à mieux négocier leur achat immobilier grâce à la Data et à l’Intelligence Artificielle.
Nous offrons aux utilisateurs une estimation précise et claire de la marge de négociation, accompagnée des informations pertinentes pour négocier telles que des biens comparables vendus récemment ou l’analyse du marché immobilier local. Casami propose également un accompagnement personnalisé pour aider à la négociation jusqu’à la signature de l’offre.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Casami;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Casami'}, {'type': 'other', 'url': 'https://casami.immo/blog/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/profile.php?id=61562821380573'}, {'type': 'twitter', 'url': 'https://x.com/Casami221711'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/102633994/admin/dashboard/'}];;;
https://www.jaimelesstartups.fr/coach-zola-le-professeur-de-francais-qui-vous-fait-aimer-la-lecteur/;Coach Zola;#Startup, #B2C, #Education & Culture, #Tech, #B2C, #Education & Culture, #B2C, #Loisirs & Sport, #Tech, #B2B, #B2C, #Loisirs & Sport, #Tech, #B2C, #Education & Culture, #Tech;Dernière mise à jour : 22/10/2024 à 18:19, publié le : 02/07/2020;"Coach Zola est un site web proposant à ses utilisateurs de (re)découvrir les classiques de la littérature, de façon gratuite, en relevant des challenges de lecture. Chaque semaine, une nouvelle sélection de eBooks personnalisés directement dans les boîtes mails, des activités, des informations culturelles supplémentaires et une aide à la compréhension de certains ouvrages.
Notre mission, aider les francophones à renouer avec la
loisir
de la lecture, de façon simple et sans contrainte !";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Coach Zola;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Coach Zola'}, {'type': 'facebook', 'url': 'https://www.facebook.com/coach.zola'}];;;
https://www.jaimelesstartups.fr/mumade-coussin-maternite-gonflable/;Mumade;#Startup, #B2B, #B2C, #Famille & Société, #Sante Hygiène, #B2B, #B2C, #Famille & Société, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène, #B2C, #Sante Hygiène, #B2B, #B2C, #Sante Hygiène;Dernière mise à jour : 22/10/2024 à 17:19, publié le : 26/07/2022;"Mumade a développé et lancé le 1er coussin d’allaitement gonflable pour aider les mamans à allaiter confortablement partout.
Il se gonfle et se dégonfle en quelques secondes et réduit les douleurs et les tensions liées à l’allaitement";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mumade;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mumade'}, {'type': 'other', 'url': 'https://www.mumade.fr/blog/'}, {'type': 'facebook', 'url': 'https://www.facebook.com/people/Mumade/100063476743227/'}, {'type': 'other', 'url': 'https://www.instagram.com/mumade_official/?hl=fr'}];;;
https://www.jaimelesstartups.fr/allaw-plateforme-des-professionnels-du-droit/;Allaw;#Startup, #B2B, #B2C, #Fintech & LegalTech, #Tech, #B2B, #B2C, #Fintech & LegalTech, #Tech, #B2B, #B2C, #Fintech & LegalTech, #Tech, #B2B, #B2C, #Fintech & LegalTech, #Tech, #B2B, #B2C, #Fintech & LegalTech;Dernière mise à jour : 22/10/2024 à 16:40, publié le : 30/01/2024;"Allaw propose une plateforme unique créée en co-construction avec des professionnels du droit. Cette plateforme d’intermédiation entre professionnels du droit (avocats, notaires, commissaires de justice) et particuliers intervient ainsi à deux niveaux :
Côté professionnels du droit, la plateforme offre un accès unique, sur abonnement mensuel (99€HT), pour faciliter leur installation et améliorer la gestion de leur relation client (prise et suivi des rendez-vous, synchronisation d’agenda, mise en relation, gestion sécurisée des documents…).
Côté particuliers, la plateforme permet de les guider dans le parcours du droit en facilitant leur mise en relation avec le professionnel le plus pertinent en fonction de leurs problématiques, grâce à un accès gratuit 24h/24, 7j/7, à tous les professionnels du droit. Au-delà de la mise en relation avec le professionnel le plus adapté, la plateforme permet d’assurer un suivi des rendez-vous.";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Allaw;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Allaw'}, {'type': 'linkedin', 'url': 'https://fr.linkedin.com/company/allaw-fr'}];;;
https://www.jaimelesstartups.fr/travel-me-visite-culturelle-virtuelle-en-temps-reel/;Travel Me;#Startup, #B2B, #Education & Culture, #Tourisme Voyage, #B2B, #B2C, #Tourisme Voyage, #B2B, #B2C, #Tourisme Voyage, #B2B, #B2C, #Famille & Société, #startup, #B2C, #Tourisme Voyage;Dernière mise à jour : 22/10/2024 à 17:00, publié le : 27/04/2023;Travel Me est une plateforme digitale de voyages culturels à distance qui propose des excursions au cœur du patrimoine français en temps réel. A travers des parcours dans les rues de Paris et en France, accompagnées par un guide conférencier certifié, Travel Me donne accès à tous au patrimoine français grâce à sa propre technologie et fait entrer venir la culture au sein des établissements senior et de santé. Travel Me a pour objectif de permettre à nos aînés et à toute personne isolée ou en mobilité réduite de garder un lien avec l’extérieur sans limite d’âge, de lieux ou d’état de santé.;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Travel Me;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Travel Me'}];;;
https://www.jaimelesstartups.fr/les-tribus-application-de-reseau-social-pour-ecoles-et-universites/;Les Tribus;#Startup, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Emploi & Entreprise, #Tech, #B2B, #B2C, #Education & Culture, #Tech;Dernière mise à jour : 22/10/2024 à 18:07, publié le : 25/01/2021;"Nous proposons aux écoles de commerce et universités d’utiliser notre application Les Tribus pour centraliser la communication de leurs campus sur un espace unique et sécurisé autour des 3 grands axes de la vie étudiante :
– la vie associative
– la communication et l’entraide entre étudiants
– l’insertion professionnelle via notre job board les Tribus Jobs";https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Les Tribus;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Les Tribus'}, {'type': 'linkedin', 'url': 'https://www.linkedin.com/company/les-tribus-app/?viewAsMember=true'}];;;
https://www.jaimelesstartups.fr/mylevain-levain-bio-pour-faire-son-pain/;MyLevain;#Startup, #B2B, #B2C, #Food & beverage, #Sante Hygiène, #B2B, #B2C, #Food & beverage, #Sante Hygiène, #B2B, #B2C, #Food & beverage, #B2C, #Food & beverage, #Sante Hygiène, #B2B, #B2C, #Food & beverage, #Sante Hygiène;Dernière mise à jour : 22/10/2024 à 17:42, publié le : 21/10/2021;MyLevain est la 1ere alternative biologique naturelle, écologique et éco-responsable, à la fabrication de levure industrielle. MyLevain est un levain de 12 ans d’âge, qui se reveille en 24h avec un peu d’eau et de farine, et qui vous permet de faire votre pain comme il y a 200 ans, avec des ingrédients naturels;https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=MyLevain;[{'type': 'other', 'url': 'https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=MyLevain'}, {'type': 'other', 'url': 'https://www.painlevain.com'}];;;
