financement_id,entreprise_id,Date dernier financement,Série,Montant_def,valeur_entreprise
11509,11509,2020-01-04,Amorçage,"1400000.0, 1500000.0",€6—8m
11510,11510,,,30300000.0,€202m
11511,11511,2022-01-08,Amorçage,860000.0,
11512,11512,2023-01-02,Amorçage,"1400000.0, 2200000.0",€727k—1m
11513,11513,,,,
11514,11514,,,,
11515,11515,,,,
11516,11516,,,6000000.0,
11517,11517,,,,
11518,11518,,,,
11519,11519,,,,
11520,11520,,,,
11521,11521,,,,
11522,11522,,,,
11523,11523,,,3900000.0,€12—18m
11524,11524,,,15000000.0,
11525,11525,,,,
11526,11526,2021-01-10,Amorçage,700000.0,
11527,11527,,,,
11528,11528,,,,
11529,11529,,,,
11530,11530,,,,
11531,11531,,,,
11532,11532,,,,
11533,11533,,,,€162m
11534,11534,,,,
11535,11535,,,,
11536,11536,2024-01-11,Amorçage,1500000.0,€6—9m
11537,11537,2023-01-01,Amorçage,300000.0,
11538,11538,,,,
11539,11539,,,,
11540,11540,,,,
11541,11541,,,,
11542,11542,,,,
11543,11543,,,,
11544,11544,,,32900000.0,€132—198m
11545,11545,,,,
11546,11546,,,,
11547,11547,,,,
11548,11548,,,,
11549,11549,,,,
11550,11550,,,,
11551,11551,,,,
11552,11552,2021-01-07,Amorçage,0.0,
11553,11553,,,,
11554,11554,,,300000.0,€1—2m
11555,11555,,,,
11556,11556,,,,
11557,11557,,,,
11558,11558,,,,
11559,11559,2022-01-07,Amorçage,"27700000.0, 5000000.0",€84m
11560,11560,,,,
11561,11561,,,,
11562,11562,2022-01-11,Série A,3000000.0,
11563,11563,,,,
11564,11564,,,,
11565,11565,2019-01-01,Série F,67000000.0,
11566,11566,,,2500000.0,€6—9m
11567,11567,2024-01-06,Amorçage,3300000.0,€13—20m
11568,11568,,,,€4.8b
11569,11569,2024-01-01,Amorçage,4000000.0,€16—24m
11570,11570,,,,
11571,11571,,,,
11572,11572,2020-01-07,Série B,"3500000.0, 670000000.0",€3.9b
11573,11573,,,2500000.0,€8—12m
11574,11574,,,,
11575,11575,2024-01-02,Amorçage,5000000.0,€20—30m
11576,11576,2023-01-04,Série A,5000000.0,
11577,11577,2023-01-11,Amorçage,1000000.0,
11578,11578,2022-01-07,Amorçage,"1000000.0, 500000.0",€2—3m
11579,11579,,,,
11580,11580,,,,
11581,11581,,,10900000.0,€40—60m
11582,11582,,,,
11583,11583,,,,
11584,11584,,,1400000.0,€6—8m
11585,11585,,,,
11586,11586,2024-01-07,Amorçage,800000.0,
11587,11587,,,,
11588,11588,,,,
11589,11589,,,3100000.0,€436—655k
11590,11590,,,,
11591,11591,,,,
11592,11592,,,1600000.0,€6—10m
11593,11593,,,,
11594,11594,,,,
11595,11595,,,,
11596,11596,,,,
11597,11597,,,,
11598,11598,2023-01-06,Amorçage,10000000.0,
11599,11599,2022-01-05,Amorçage,3800000.0,
11600,11600,,,,
11601,11601,,,,
11602,11602,,,6000000.0,€10—15m
11603,11603,,,,
11604,11604,,,,
11605,11605,,,1000000.0,
11606,11606,,,,
11607,11607,,,,
11608,11608,2024-01-05,Pré-seed,0.0,
11609,11609,,,,
11610,11610,2020-01-09,Série A,"26000000.0, 7000000.0",€100—150m
11611,11611,,,,
11612,11612,,,,
11613,11613,2020-01-10,Amorçage,1000000.0,€4—6m
11614,11614,,,,
11615,11615,,,2800000.0,
11616,11616,,,312000.0,
11617,11617,2020-01-04,Série A,"18300000.0, 5000000.0",€55m
11618,11618,2017-01-07,Série A,"138000000.0, 15500000.0",€300—450m
11619,11619,2023-01-07,,0.0,
11620,11620,,,1400000.0,€6—8m
11621,11621,,,,
11622,11622,,,,
11623,11623,,,1000000.0,€4—6m
11624,11624,,,5700000.0,€16—24m
11625,11625,,,,
11626,11626,2022-01-12,Amorçage,5000000.0,
11627,11627,,,,
11628,11628,,,,
11629,11629,,,,
11630,11630,2013-01-02,Série B,"10000000.0, 7000000.0",€28—42m
11631,11631,,,,
11632,11632,,,180000.0,€720k—1m
11633,11633,2022-01-06,Amorçage,"1700000.0, 3100000.0",€9m
11634,11634,,,,
11635,11635,,,,
11636,11636,,,,
11637,11637,,,,
11638,11638,,,,
11639,11639,2022-01-01,,"0.0, 2400000.0",€2m
11640,11640,,,48000000.0,€100—150m
11641,11641,,,,
11642,11642,,,827000.0,
11643,11643,,,,
11644,11644,,,1500000.0,
11645,11645,2023-01-04,Amorçage,2500000.0,€10—15m
11646,11646,,,,
11647,11647,,,,
11648,11648,,,,
11649,11649,,,,
11650,11650,,,,
11651,11651,2022-01-02,Amorçage,"3000000.0, 4000000.0",€12—18m
11652,11652,,,,
11653,11653,2022-01-11,Amorçage,2000000.0,
11654,11654,,,,
11655,11655,,,,
11656,11656,,,,
11657,11657,,,,
11658,11658,,,,
11659,11659,,,,
11660,11660,2016-01-12,Amorçage,"0.0, 261000000.0",€1.0b
11661,11661,,,,
11662,11662,,,,
11663,11663,,,,
11664,11664,,,15000000.0,
11665,11665,2024-01-06,Amorçage,"3600000.0, 4000000.0",€15—22m
11666,11666,,,,
11667,11667,,,,
11668,11668,,,,
11669,11669,,,,
11670,11670,,,,
11671,11671,,,9300000.0,€15m
11672,11672,2024-01-05,Série A,"10000000.0, 10500000.0",€40—60m
11673,11673,2022-01-07,Série A,11000000.0,€44—66m
11674,11674,,,,
11675,11675,,,,
11676,11676,,,,
11677,11677,,,,
11678,11678,,,,
11679,11679,2019-01-09,Série A,7100000.0,
11680,11680,,,,
11681,11681,,,1800000.0,€3—4m
11682,11682,,,,
11683,11683,,,,
11684,11684,,,,
11685,11685,,,,
11686,11686,,,500000.0,€2m
11687,11687,,,,
11688,11688,,,20000000.0,€40—60m
11689,11689,2021-01-10,,10000000.0,
11690,11690,,,,
11691,11691,2022-01-09,,0.0,
11692,11692,,,50000.0,
11693,11693,,,,
11694,11694,,,8000000.0,€32—48m
11695,11695,2023-12-12,Amorçage,8000000.0,
11696,11696,,,,
11697,11697,,,,
11698,11698,2023-01-10,Seed,0.0,
11699,11699,,,6300000.0,€16—24m
11700,11700,,,2300000.0,€8—12m
11701,11701,2018-01-12,Seed,990200.0,
11702,11702,,,,
11703,11703,2020-01-12,Amorçage,"1300000.0, 4200000.0",€12—17m
11704,11704,,,1800000.0,€5—7m
11705,11705,,,,
11706,11706,2021-01-06,Série A,"5000000.0, 7700000.0",€20—30m
11707,11707,,,,
11708,11708,,,,
11709,11709,2021-01-11,,"2000000.0, 2400000.0",€8—12m
11710,11710,2024-01-05,Amorçage,1000000.0,€4—6m
11711,11711,,,,€51m
11712,11712,,,,
11713,11713,2020-01-09,Amorçage,1200000.0,€5—7m
11714,11714,2020-01-06,Amorçage,200000.0,€800k—1m
11715,11715,,,,
11716,11716,2024-01-01,Amorçage,1600000.0,€6—10m
11717,11717,,,,
11718,11718,,,1100000.0,
11719,11719,,,,
11720,11720,,,,
11721,11721,,,,
11722,11722,,,,
11723,11723,,,,
11724,11724,,,6600000.0,€24—37m
11725,11725,2024-01-07,Amorçage,6200000.0,€25—37m
11726,11726,,,,
11727,11727,2023-01-12,Série B,4500000.0,
11728,11728,,,,
11729,11729,,,,
11730,11730,,,1200000.0,€1—2m
11731,11731,,,,
11732,11732,,,,
11733,11733,2020-01-06,Série A,2100000.0,€8—13m
11734,11734,2020-01-02,N/A,0.0,
11735,11735,,,5000000.0,€20—30m
11736,11736,,,,
11737,11737,2018-01-04,N/A,3500000.0,
11738,11738,,,,
11739,11739,,,,
11740,11740,,,,
11741,11741,,,,
11742,11742,2022-01-12,Amorçage,0.0,
11743,11743,,,,
11744,11744,,,,
11745,11745,,,,€289m
11746,11746,,,,
11747,11747,,,10000000.0,€40—60m
11748,11748,2023-01-07,Amorçage,"2000000.0, 3200000.0",€8—12m
11749,11749,,,,
11750,11750,,,,
11751,11751,,,,
11752,11752,,,,
11753,11753,2022-01-08,Série A,3500000.0,€14—21m
11754,11754,,,3000000.0,€12—18m
11755,11755,,,,
11756,11756,,,2500000.0,
11757,11757,,,,
11758,11758,2022-01-06,Amorçage,3000000.0,€12—18m
11759,11759,,,,
11760,11760,,,,
11761,11761,,,,
11762,11762,,,6000000.0,€24—36m
11763,11763,,,,
11764,11764,,,,
11765,11765,,,,
11766,11766,,,,
11767,11767,,,,
11768,11768,,,109000.0,€436—655k
11769,11769,,,,
11770,11770,2021-01-07,Amorçage,"1000000.0, 2000000.0",€4—6m
11771,11771,,,,€91m
11772,11772,,,,
11773,11773,2023-01-08,Amorçage,"700000.0, 900000.0",€4—5m
11774,11774,,,,
11775,11775,,,3000000.0,€12—18m
11776,11776,,,3500000.0,€12—18m
11777,11777,,,,
11778,11778,,,,
11779,11779,2021-01-10,Amorçage,5000000.0,€20—30m
11780,11780,2021-01-01,Amorçage,500000.0,€2—3m
11781,11781,,,,
11782,11782,,,264000.0,€55—82k
11783,11783,,,7600000.0,€22—33m
11784,11784,,,,
11785,11785,,,,
11786,11786,2022-01-09,Série A,"12000000.0, 17800000.0",€60m
11787,11787,2023-01-09,Série A,10000000.0,€40—60m
11788,11788,2017-01-05,Série A,3600000.0,€14—22m
11789,11789,,,,
11790,11790,,,17500000.0,€2—3m
11791,11791,,,,
11792,11792,2022-01-09,,2000000.0,€8—12m
11793,11793,,,,
11794,11794,,,1200000.0,€1—2m
11795,11795,2024-01-02,Amorçage,"1600000.0, 900000.0",€6—10m
11796,11796,2024-01-05,Amorçage,1200000.0,€5—7m
11797,11797,2021-01-01,,4000000.0,
11798,11798,,,,
11799,11799,,,10600000.0,€36—55m
11800,11800,,,,
11801,11801,2024-01-11,Amorçage,300000.0,
11802,11802,,,,
11803,11803,,,,
11804,11804,,,,
11805,11805,,,,
11806,11806,2022-01-02,Amorçage,3800000.0,€15—23m
11807,11807,,,,
11808,11808,,,,
11809,11809,,,,
11810,11810,,,,
11811,11811,,,,
11812,11812,,,,
11813,11813,,,,
11814,11814,,,,
11815,11815,,,,
11816,11816,,,455000.0,€2—3m
11817,11817,,,,
11818,11818,,,,
11819,11819,,,,
11820,11820,,,,
11821,11821,,,,
11822,11822,2023-01-09,Amorçage,500000.0,€2—3m
11823,11823,,,,
11824,11824,,,,
11825,11825,,,4000000.0,€12—18m
11826,11826,,,,
11827,11827,,,650000.0,
11828,11828,,,5000000.0,€20—30m
11829,11829,,,,
11830,11830,,,750000.0,€3—5m
11831,11831,,,,
11832,11832,2022-01-12,Pré-Série A,350500.0,
11833,11833,,,,
11834,11834,,,,
11835,11835,,,,
11836,11836,,,1500000.0,
11837,11837,2023-01-09,Amorçage,3000000.0,
11838,11838,,,,
11839,11839,2024-01-09,Amorçage,1700000.0,
11840,11840,2024-01-03,Amorçage,3200000.0,€13—19m
11841,11841,,,,
11842,11842,,,,
11843,11843,2024-01-10,Amorçage,6800000.0,
11844,11844,,,13300000.0,€37—56m
11845,11845,,,,
11846,11846,,,,
11847,11847,2024-01-02,Amorçage,1700000.0,
11848,11848,,,3000000.0,€10—15m
11849,11849,,,1600000.0,€6—10m
11850,11850,,,,
11851,11851,,,,
11852,11852,,,,
11853,11853,,,980000.0,€4—6m
11854,11854,,,,
11855,11855,,,,
11856,11856,,,,
11857,11857,,,,
11858,11858,,,,
11859,11859,2017-01-11,Série A,"14500000.0, 49500000.0",€140—210m
11860,11860,,,,
11861,11861,,,,
11862,11862,,,1900000.0,€7—11m
11863,11863,,,4000000.0,€8—12m
11864,11864,,,,
11865,11865,,,450000.0,€2—3m
11866,11866,,,,
11867,11867,,,2100000.0,€6—10m
11868,11868,,,1200000.0,€5—7m
11869,11869,,,10000000.0,
11870,11870,,,,
11871,11871,,,4700000.0,€12—19m
11872,11872,,,20000000.0,
11873,11873,,,,
11874,11874,2021-01-04,Amorçage,1000000.0,€4—6m
11875,11875,2020-01-02,Série B,"20000000.0, 71500000.0",€96—145m
11876,11876,,,,
11877,11877,,,,
11878,11878,2021-01-10,Série A,"1700000.0, 3000000.0",€7—10m
11879,11879,,,,
11880,11880,,,3600000.0,€2—4m
11881,11881,2024-01-07,Seed,"6000000.0, 8000000.0",€24—36m
11882,11882,,,,
11883,11883,,,,
11884,11884,,,,
11885,11885,,,,
11886,11886,2021-01-03,Amorçage,"17100000.0, 5100000.0",€48—72m
11887,11887,,,,
11888,11888,2023-01-11,Amorçage,"4000000.0, 6100000.0",€16—24m
11889,11889,2021-01-11,Amorçage,4000000.0,€16—24m
11890,11890,,,49800000.0,€100—150m
11891,11891,2023-01-07,Amorçage,"3000000.0, 3500000.0",€12—18m
11892,11892,,,,
11893,11893,2024-06-05,Late stage,"100000000.0, 120000000.0",€400—600m
11894,11894,,,,
11895,11895,,,,
11896,11896,2022-01-01,Série A,"19800000.0, 37700000.0",€80—120m
11897,11897,,,,
11898,11898,,,10800000.0,€7—11m
11899,11899,,,,
11900,11900,,,,
11901,11901,,,8100000.0,€27—40m
11902,11902,,,7000000.0,€20—30m
11903,11903,2024-01-10,Amorçage,5000000.0,€20—30m
11904,11904,,,,
11905,11905,,,,
11906,11906,,,,
11907,11907,2023-01-05,Seed,500000.0,
11908,11908,,,,
11909,11909,,,800000.0,€3—5m
11910,11910,2023-01-09,Série B,8500000.0,
11911,11911,,,1600000.0,€6—10m
11912,11912,,,,
11913,11913,,,,
11914,11914,2020-01-05,Série B,"40900000.0, 9000000.0",€113—169m
11915,11915,,,,
11916,11916,,,,
11917,11917,,,,
11918,11918,2022-01-04,Amorçage,"3300000.0, 450000.0",€6—9m
11919,11919,,,,
11920,11920,,,,
11921,11921,,,9000000.0,€4—6m
11922,11922,,,,
11923,11923,,,,
11924,11924,,,46000000.0,€20—30m
11925,11925,,,,
11926,11926,2023-01-03,Amorçage,324000.0,
11927,11927,,,5500000.0,€12—17m
11928,11928,,,,
11929,11929,,,,
11930,11930,,,,
11931,11931,,,,
11932,11932,,,,
11933,11933,,,,
11934,11934,,,,
11935,11935,,,,
11936,11936,,,1500000.0,€6—9m
11937,11937,,,,
11938,11938,2023-01-12,Pré-seed,4800000.0,
11939,11939,,,,
11940,11940,,,4400000.0,€17—26m
11941,11941,,,,
11942,11942,,,23500000.0,€88—132m
11943,11943,,,,
11944,11944,,,2300000.0,€6—9m
11945,11945,,,2200000.0,€6—9m
11946,11946,2022-01-07,Amorçage,500000.0,€2—3m
11947,11947,,,3100000.0,€12—18m
11948,11948,,,,
11949,11949,,,,
11950,11950,,,,
11951,11951,,,,
11952,11952,,,,
11953,11953,,,,
11954,11954,,,,
11955,11955,2020-01-09,Amorçage,1000000.0,
11956,11956,,,,
11957,11957,,,,
11958,11958,,,,
11959,11959,,,,
11960,11960,2023-01-06,Amorçage,500000.0,€2—3m
11961,11961,,,,
11962,11962,,,,
11963,11963,2023-01-01,Série A,"1600000.0, 900000.0",€4—5m
11964,11964,,,,
11965,11965,,,,
11966,11966,,,,
11967,11967,,,,
11968,11968,,,,
11969,11969,,,,
11970,11970,,,1800000.0,€4—6m
11971,11971,,,15000000.0,€40—60m
11972,11972,,,,
11973,11973,,,,
11974,11974,,,,
11975,11975,,,,
11976,11976,,,,
11977,11977,,,,
11978,11978,,,4500000.0,
11979,11979,2021-01-03,Amorçage,"1000000.0, 12500000.0",€46—69m
11980,11980,,,4600000.0,€18—27m
11981,11981,,,3000000.0,€12—18m
11982,11982,,,,
11983,11983,,,1700000.0,
11984,11984,,,,
11985,11985,,,,
11986,11986,,,,
11987,11987,,,,
11988,11988,,,,
11989,11989,,,,
11990,11990,,,,
11991,11991,2022-01-03,Amorçage,1500000.0,
11992,11992,,,,
11993,11993,,,,
11994,11994,,,233000000.0,€909m
11995,11995,,,,
11996,11996,2022-01-04,Amorçage,1500000.0,
11997,11997,,,,
11998,11998,,,,
11999,11999,,,,
12000,12000,,,50000.0,€200—300k
12001,12001,,,60000000.0,
12002,12002,2021-01-04,Amorçage,"113000000.0, 20000000.0",€364—545m
12003,12003,,,1500000.0,€6—9m
12004,12004,,,17600000.0,€28—42m
12005,12005,,,,
12006,12006,,,,
12007,12007,2023-01-06,Série A,10000000.0,€40—60m
12008,12008,,,,
12009,12009,,,,
12010,12010,2024-01-01,Amorçage,1700000.0,
12011,12011,,,3200000.0,€7—10m
12012,12012,,,,
12013,12013,2021-01-10,Amorçage,1000000.0,€4—6m
12014,12014,,,,
12015,12015,,,,
12016,12016,,,,
12017,12017,2022-01-10,Amorçage,2000000.0,
12018,12018,,,2000000.0,€8—12m
12019,12019,2021-01-11,Amorçage,909000.0,
12020,12020,2023-01-01,Amorçage,1000000.0,
12021,12021,,,,
12022,12022,2020-01-09,Série A,"5000000.0, 7000000.0",€18—27m
12023,12023,,,,
12024,12024,,,,
12025,12025,2022-01-02,Amorçage,1000000.0,€4—6m
12026,12026,,,,
12027,12027,2014-01-09,Série C,"34000000.0, 98000000.0",€28m
12028,12028,,,,
12029,12029,2019-01-06,Amorçage,1000000.0,€4—6m
12030,12030,2020-01-11,,3000000.0,€12—18m
12031,12031,,,,
12032,12032,2024-01-05,Série B,20000000.0,
12033,12033,,,,
12034,12034,2021-01-02,,2000000.0,€8—12m
12035,12035,,,1200000.0,
12036,12036,,,,
12037,12037,,,,
12038,12038,,,,
12039,12039,,,,
12040,12040,2020-01-10,,"15900000.0, 1600000.0",€40—60m
12041,12041,2022-01-10,Amorçage,"4000000.0, 6800000.0",€16—24m
12042,12042,,,,
12043,12043,,,,
12044,12044,2024-01-09,Amorçage,"11000000.0, 12800000.0",€44—66m
12045,12045,2024-01-03,Amorçage,"5300000.0, 9600000.0",€21—31m
12046,12046,,,6600000.0,€26—40m
12047,12047,,,,
12048,12048,,,,
12049,12049,,,80000.0,
12050,12050,,,,
12051,12051,2022-01-01,Seed,200000.0,
12052,12052,,,,
12053,12053,2023-01-01,Amorçage,700000.0,
12054,12054,,,1000000.0,
12055,12055,2021-01-10,Série A,9300000.0,
12056,12056,,,,
12057,12057,,,109000.0,
12058,12058,,,,
12059,12059,2025-01-13,Amorçage,"4500000.0, 5000000.0",€18—27m
12060,12060,,,,
12061,12061,2023-01-04,Amorçage,4100000.0,€16—25m
12062,12062,2024-01-07,Amorçage,2200000.0,€9—13m
12063,12063,,,,
12064,12064,2020-01-09,Amorçage,1000000.0,
12065,12065,2020-01-09,Amorçage,"100000000.0, 5000000.0",€168—252m
12066,12066,2024-01-09,Amorçage,"1300000.0, 1800000.0",€6—9m
12067,12067,,,,
12068,12068,,,4500000.0,€16—24m
12069,12069,,,,
12070,12070,,,,
12071,12071,,,1700000.0,€7—10m
12072,12072,2023-01-03,Amorçage,1200000.0,
12073,12073,,,,
12074,12074,2021-01-04,Amorçage,"4100000.0, 90900000.0",€265—398m
12075,12075,,,,
12076,12076,,,,
12077,12077,2023-01-12,Série A,"25000000.0, 39100000.0",€91—136m
12078,12078,,,,
12079,12079,,,,
12080,12080,,,470000.0,€2—3m
12081,12081,2017-01-02,Amorçage,0.0,
12082,12082,2021-01-04,Amorçage,0.0,
12083,12083,,,,
12084,12084,,,1500000.0,€6—9m
12085,12085,2020-01-06,Série C,"296000000.0, 70000000.0",€909m
12086,12086,2023-01-03,Amorçage,420000.0,
12087,12087,2023-01-10,Amorçage,"23500000.0, 47000000.0",€94—141m
12088,12088,,,,
12089,12089,,,,
12090,12090,,,,
12091,12091,,,,
12092,12092,,,,
12093,12093,,,5000000.0,
12094,12094,,,,
12095,12095,,,5100000.0,€436—655k
12096,12096,,,,
12097,12097,,,,
12098,12098,2022-01-05,,10000000.0,€40—60m
12099,12099,,,,
12100,12100,2017-01-12,,"0.0, 2000000.0",€8—12m
12101,12101,,,,
12102,12102,,,,
12103,12103,,,,
12104,12104,,,,
12105,12105,2024-01-07,Série A,5000000.0,€20—30m
12106,12106,,,636000.0,
12107,12107,,,,
12108,12108,,,,
12109,12109,,,,
12110,12110,2020-01-06,Amorçage,0.0,
12111,12111,2021-01-05,,"3000000.0, 6500000.0",€26—39m
12112,12112,,,50000.0,
12113,12113,,,,
12114,12114,,,,
12115,12115,2023-01-12,Seed,266800.0,
12116,12116,,,,
12117,12117,,,,
12118,12118,2022-01-01,Amorçage,0.0,
12119,12119,,,,
12120,12120,,,4000000.0,€16—24m
12121,12121,,,,
12122,12122,,,,
12123,12123,,,,
12124,12124,2022-01-03,Série B,"25000000.0, 35200000.0",€102—153m
12125,12125,,,2000000.0,€8—12m
12126,12126,,,,
12127,12127,,,2900000.0,€800k—1m
12128,12128,,,,
12129,12129,,,573000.0,€2—3m
12130,12130,2023-01-09,Amorçage,500000.0,€2—3m
12131,12131,,,3100000.0,€8—12m
12132,12132,,,,
12133,12133,,,,
12134,12134,,,,
12135,12135,,,,
12136,12136,,,,
12137,12137,,,,
12138,12138,2019-01-12,Série A,783000.0,
12139,12139,,,1300000.0,€5—8m
12140,12140,,,,
12141,12141,,,,
12142,12142,,,,
12143,12143,,,,
12144,12144,,,2400000.0,€2—3m
12145,12145,,,,
12146,12146,2021-01-05,Série A,1500000.0,€6—9m
12147,12147,,,,
12148,12148,,,64900000.0,€187m
12149,12149,2024-01-07,Amorçage,4200000.0,€17—25m
12150,12150,,,610000.0,€2—4m
12151,12151,,,,
12152,12152,,,,
12153,12153,2015-01-12,Série A,8000000.0,
12154,12154,2020-01-11,Amorçage,4200000.0,
12155,12155,,,,
12156,12156,,,,
12157,12157,,,,
12158,12158,,,,
12159,12159,,,7200000.0,€24—36m
12160,12160,,,,
12161,12161,,,,
12162,12162,,,,
12163,12163,,,,
12164,12164,,,,
12165,12165,,,,
12166,12166,2024-01-12,Série A,"11900000.0, 7500000.0",€30—45m
12167,12167,,,,
12168,12168,,,,
12169,12169,,,,
12170,12170,,,,
12171,12171,2022-01-09,,"1400000.0, 2100000.0",€5m
12172,12172,2012-01-10,Amorçage,4000000.0,
12173,12173,,,23500000.0,€34m
12174,12174,,,,
12175,12175,,,3600000.0,
12176,12176,,,,
12177,12177,,,,
12178,12178,2022-01-12,Série B,8000000.0,
12179,12179,,,,
12180,12180,2020-01-02,Amorçage,1100000.0,
12181,12181,2024-11-01,Amorçage,3200000.0,€13—19m
12182,12182,,,,
12183,12183,,,,
12184,12184,,,,
12185,12185,2024-01-04,Amorçage,1200000.0,€5—7m
12186,12186,,,,
12187,12187,,,10600000.0,€40—60m
12188,12188,,,1000000.0,€4—6m
12189,12189,,,2500000.0,
12190,12190,,,1100000.0,€4—7m
12191,12191,,,182000.0,€727k—1m
12192,12192,,,,
12193,12193,,,,
12194,12194,,,2000000.0,€8—12m
12195,12195,,,,
12196,12196,,,,
12197,12197,,,,
12198,12198,,,,
12199,12199,,,3400000.0,€14—20m
12200,12200,,,,
12201,12201,,,,
12202,12202,2023-01-03,Amorçage,2000000.0,€8—12m
12203,12203,,,,
12204,12204,,,,
12205,12205,,,,
12206,12206,,,,
12207,12207,2021-01-12,Amorçage,1300000.0,€5—8m
12208,12208,2022-01-10,Amorçage,3000000.0,€12—18m
12209,12209,,,,
12210,12210,,,,
12211,12211,,,100000000.0,€400—600m
12212,12212,,,545000.0,
12213,12213,,,,
12214,12214,,,,
12215,12215,,,113000000.0,€2.2b
12216,12216,,,,
12217,12217,,,10000000.0,€32—48m
12218,12218,,,,
12219,12219,2015-01-10,Série C,"25000000.0, 89500000.0",€182—273m
12220,12220,2020-01-12,,"1000000.0, 1300000.0",€4—6m
12221,12221,,,,
12222,12222,,,,
12223,12223,,,,
12224,12224,,,,
12225,12225,,,,
12226,12226,2021-01-10,,17700000.0,
12227,12227,2021-01-09,Série A,"17000000.0, 17700000.0",€71—106m
12228,12228,2023-01-04,Amorçage,1400000.0,
12229,12229,,,1400000.0,€6—8m
12230,12230,,,,
12231,12231,,,,
12232,12232,,,,
12233,12233,,,,
12234,12234,,,,
12235,12235,,,,
12236,12236,2024-01-03,Pré-Série A,"1700000.0, 548000.0",€4—6m
12237,12237,,,,
12238,12238,2022-01-11,Amorçage,0.0,
12239,12239,2023-01-09,Amorçage,150000.0,
12240,12240,,,,
12241,12241,,,6000000.0,€28m
12242,12242,,,1000000.0,€4—6m
12243,12243,,,,
12244,12244,,,,
12245,12245,,,,
12246,12246,,,,
12247,12247,,,,
12248,12248,,,,
12249,12249,,,15700000.0,€60—90m
12250,12250,,,,
12251,12251,,,,
12252,12252,2021-01-02,,57000000.0,
12253,12253,,,,
12254,12254,,,10400000.0,€14—21m
12255,12255,,,6500000.0,€11—16m
12256,12256,,,,
12257,12257,,,,
12258,12258,,,,
12259,12259,,,,
12260,12260,2021-01-10,Série B,"45500000.0, 600000.0",€168m
12261,12261,,,,
12262,12262,,,,
12263,12263,2025-01-13,Série C,20000000.0,
12264,12264,,,,
12265,12265,,,2500000.0,€10—15m
12266,12266,,,,
12267,12267,,,,
12268,12268,,,,
12269,12269,,,,
12270,12270,2024-01-03,Amorçage,600000.0,
12271,12271,2024-01-04,Amorçage,3600000.0,
12272,12272,,,,
12273,12273,,,,
12274,12274,2022-01-09,,"3000000.0, 6100000.0",€12—18m
12275,12275,,,,
12276,12276,,,,
12277,12277,,,5900000.0,€20—30m
12278,12278,,,,
12279,12279,,,9200000.0,€28—42m
12280,12280,2020-01-12,,"1000000.0, 1100000.0",€4—6m
12281,12281,,,,
12282,12282,,,,
12283,12283,2015-01-01,Série B,"24000000.0, 44800000.0",€909m
12284,12284,2021-01-05,Amorçage,"12000000.0, 2000000.0",€40—60m
12285,12285,,,500000.0,
12286,12286,,,10000000.0,€40—60m
12287,12287,,,,
12288,12288,,,50000.0,€200—300k
12289,12289,,,1200000.0,€5—7m
12290,12290,,,,
12291,12291,2022-01-01,,"50000000.0, 86500000.0",€200—300m
12292,12292,2020-01-10,,1500000.0,€6—9m
12293,12293,,,,
12294,12294,,,,
12295,12295,,,,
12296,12296,,,,
12297,12297,,,,
12298,12298,2022-01-09,,3000000.0,€12—18m
12299,12299,2022-01-04,Amorçage,0.0,
12300,12300,,,,
12301,12301,,,,
12302,12302,2022-01-11,Amorçage,7000000.0,€28—42m
12303,12303,,,,
12304,12304,,,,
12305,12305,,,,
12306,12306,,,,
12307,12307,,,600000.0,€1—2m
12308,12308,,,,
12309,12309,,,,
12310,12310,,,,
12311,12311,,,,
12312,12312,,,,
12313,12313,,,1000000.0,€4—6m
12314,12314,,,,€524m
12315,12315,,,,
12316,12316,,,,
12317,12317,,,,
12318,12318,,,,
12319,12319,,,,
12320,12320,2023-01-12,Série A,"233000.0, 2900000.0",€3m
12321,12321,,,,
12322,12322,2017-01-03,N/A,5000000.0,
12323,12323,2017-01-03,N/A,23400000.0,
12324,12324,,,,
12325,12325,,,,
12326,12326,,,,
12327,12327,,,,
12328,12328,,,120000.0,
12329,12329,,,,
12330,12330,,,,
12331,12331,,,,
12332,12332,,,,
12333,12333,,,420000.0,
12334,12334,,,,
12335,12335,,,,
12336,12336,,,,
12337,12337,2021-01-09,,"0.0, 9200000.0",€30—44m
12338,12338,2022-01-04,Pré-seed,420000.0,
12339,12339,,,,
12340,12340,,,,
12341,12341,,,38300000.0,€39—59m
12342,12342,,,16300000.0,€58—88m
12343,12343,,,,
12344,12344,,,,
12345,12345,,,,
12346,12346,,,,
12347,12347,,,1500000.0,
12348,12348,2024-01-11,Série B,"5000000.0, 9000000.0",€20—30m
12349,12349,2020-01-01,Amorçage,500000.0,
12350,12350,,,,
12351,12351,,,,
12352,12352,2022-01-10,Série A,"44000000.0, 64000000.0",€176—264m
12353,12353,,,,
12354,12354,,,,
12355,12355,,,1900000.0,€667k—1m
12356,12356,,,,
12357,12357,2021-01-03,,5500000.0,€22—33m
12358,12358,2022-01-05,,"3600000.0, 4000000.0",€15—22m
12359,12359,,,,
12360,12360,,,,
12361,12361,,,,
12362,12362,,,,
12363,12363,2017-01-01,Amorçage,"1000000.0, 2000000.0",€4—6m
12364,12364,2022-01-11,Série A,5000000.0,
12365,12365,,,,
12366,12366,,,,
12367,12367,,,,
12368,12368,,,,
